Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
CHILDRENS' FESTIVAL,8440,FEE EXPENSES,2014-07-02,3666944,#INC08748A,496.00,IGNITE IMAGINATIONS,472059,,CHARITIES & VOLUNTARY ORGANISA
RECRUITMENT ADVERTISING,5720,RECRUIT. ADV. - INVOICE,2014-07-02,3666957,TARDEB/00004311,699.12,TIMES EDUCATIONAL SUPPLEMENT,297123,,NEWSPAPER & MAGAZINE PUBLISHER
RECRUITMENT ADVERTISING,5720,RECRUIT. ADV. - INVOICE,2014-07-02,3666959,TARDEB/00004313,699.12,TIMES EDUCATIONAL SUPPLEMENT,297123,,NEWSPAPER & MAGAZINE PUBLISHER
MOVE MORE,8250,MARKETING EXPENSES,2014-07-02,3666966,IN2736,1265.00,RARE CREATIVE GROUP LTD,543228,,DESIGNERS - GRAPHIC
MANAGEMENT OVERHEADS,8550,OTHER SERVICES,2014-07-02,3666990,3099260,990.00,CIPFA,360709,,INSTITUTES - PROFESSIONAL
RGF 3,8440,FEE EXPENSES,2014-07-02,3667450,74408,2681.00,HAWSONS,324428,,ACCOUNTANTS
RESPONSIVE HM&E,6030,BURGLAR ALARM REPAIRS,2014-07-02,3667464,ISG/SERV/022/14,12436.97,TELSTAR SECURITY,299814,,SECURITY EQUIPMENT
SUPPORTED HOUSING,8050,FURNITURE PURCHASES,2014-07-02,3668254,IN559308,3498.00,PROTECTABED EUROPE,567979,,"BEDS, BEDDING & BLANKETS"
SHEFFIELD TRADING STANDARDS,5750,TRAINING EXPENDITURE,2014-07-02,3668270,11471147-001,1180.00,TEESSIDE UNIVERSITY,596127,,UNIVERSITIES & MEDICAL SCHOOLS
LONGLEY - TWO CLASSROOM EXTN,1194,OTHER FEES,2014-07-02,3668543,20218,2454.38,REDACTED PERSONAL DATA,565073,,CIVIL ENGINEERS
BB2 PENISTONE ROAD KBR,1174,INFR MAIN CONTRACT S FORCE,2014-07-02,3668764,YD20192248,69609.53,YEDL CASHIER,353721,,ELECTRICITY COMPANIES
SUPPORTED & TEMP ACCOM TEAM,6210,BED & BREAKFAST PAYMENTS,2014-07-02,3668770,HOM13/2014-15,251.64,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
AREA NORTH WEST,6060,DECANTING/REMOVAL COSTS,2014-07-02,3668773,704173,571.00,PICKFORDS,573763,,REMOVALS - OVERSEAS
REDVERS HOUSE,6210,RENTS,2014-07-02,3668802,706162,127493.25,DTZ DEBENHAM TIE LEUNG,392019,,COMMERCIAL PROPERTY AGENTS
REDVERS HOUSE,6210,RENTS,2014-07-02,3668803,706164,1803.81,DTZ DEBENHAM TIE LEUNG,392019,,COMMERCIAL PROPERTY AGENTS
REDVERS HOUSE,6210,RENTS,2014-07-02,3668804,706165,28331.75,DTZ DEBENHAM TIE LEUNG,392019,,COMMERCIAL PROPERTY AGENTS
REDVERS HOUSE,6210,RENTS,2014-07-02,3668805,706163,18771.30,DTZ DEBENHAM TIE LEUNG,392019,,COMMERCIAL PROPERTY AGENTS
BRT NORTH: TINSLEY LINK (WP21,1194,OTHER FEES,2014-07-02,3668815,28192913,8776.08,AECOM LTD,580256,,BUILDING SERVICES
NETHER GREEN - MOBILE REPLACE,1194,OTHER FEES,2014-07-02,3668816,20215,1785.00,REDACTED PERSONAL DATA,565073,,CIVIL ENGINEERS
P&TC STAFFING,7160,CAR PARKING SPACES AND FEES,2014-07-02,3668830,488,1000.20,ST VINCENT'S NEW CHURCH,532071,,PLACES OF WORSHIP
NON CONTRACT TREATMENT COSTS,9030,HEALTH,2014-07-02,3668835,67420,352.90,EXCHANGE SUPPLIES LTD,420328,,PUBLISHERS
STOCKSBRIDGE - MOBILE REPLACE,1194,OTHER FEES,2014-07-02,3668860,20216,2454.38,REDACTED PERSONAL DATA,565073,,CIVIL ENGINEERS
WYBOURN EXPANSION,1194,OTHER FEES,2014-07-02,3668881,20217,651.20,REDACTED PERSONAL DATA,565073,,CIVIL ENGINEERS
NON CONTRACT TREATMENT COSTS,9030,HEALTH,2014-07-02,3668885,67422,288.00,EXCHANGE SUPPLIES LTD,420328,,PUBLISHERS
LONGLEY - TWO CLASSROOM EXTN,1161,NC&A MAIN CONTRACT,2014-07-02,3668906,CY04315/3,50000.00,WILLIAM BIRCH & SONS LTD,306953,,CONSTRUCTION CONTRACTORS - GEN
COMPARTMENTALISATION - FS,1161,NC&A MAIN CONTRACT,2014-07-02,3668907,SH03792/8,8700.00,KIER SERVICES MAINTENANCE EAST,591748,,CONSTRUCTION CONTRACTORS - GEN
CASTLEBECK SAFE AND SECURE,1161,NC&A MAIN CONTRACT,2014-07-02,3668908,NH03958/5(F),2902.73,A.E.YATES LIMITED,579006,,CIVIL ENGINEERS
POST IMPLEMENTATION,1161,NC&A MAIN CONTRACT,2014-07-02,3668909,ED00530/23(F),571.61,WILLMOTT DIXON CONSTRUCTION LTD,313140,,BUILDERS
CONTRACT PAYMENTS Ð DRUGS,9030,HEALTH,2014-07-02,3668999,4000394680,106133.00,SHEFFIELD TEACHING HOSPITALS NHS FND TST,583240,,PUBLIC HEALTH SUPPLIERS
THE MOOR,8010,EQUIPMENT PURCHASE AND REPAIR,2014-07-02,3669258,12264,1213.74,KPR MIDLINK LIMITED,206269,,COMPUTER SYSTEMS & SOFTWARE (D
EXCHANGE STREET,8010,EQUIPMENT PURCHASE AND REPAIR,2014-07-02,3669258,12264,1213.74,KPR MIDLINK LIMITED,206269,,COMPUTER SYSTEMS & SOFTWARE (D
KING STREET,8010,EQUIPMENT PURCHASE AND REPAIR,2014-07-02,3669258,12264,1213.73,KPR MIDLINK LIMITED,206269,,COMPUTER SYSTEMS & SOFTWARE (D
PARKS OPS EAST & NORTH EAST,8550,OTHER SERVICES,2014-07-02,3669496,ASF/5503/SCC01,1400.00,AVANTI STEEL FABRICATIONS,203151,,STEEL FABRICATORS & ERECTORS
PARKS OPS EAST & NORTH EAST,8550,OTHER SERVICES,2014-07-02,3669501,ASF/5517/SCC03,600.00,AVANTI STEEL FABRICATIONS,203151,,STEEL FABRICATORS & ERECTORS
TELEPHONES AND TELEVISIONS,8590,LANDLINE TELEPHONES,2014-07-02,3669409,CS00001304Q218,1351.00,BRITISH TELECOM,331035,,TELECOMMUNICATION SERVICES
CITY WIDE ALARM - GENERAL,8590,LANDLINE TELEPHONES,2014-07-02,3669413,VP79239170M1500164,890.76,BRITISH TELECOMMUNICATIONS PLC,295860,,TELECOMMUNICATION SERVICES
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2014-07-02,3669243,J930691,6172.95,REDACTED PERSONAL DATA,538602,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-07-02,3669244,J930691,373.69,A4E,547567,,TRAINING SERVICES
DIRECT PAYMENTS,9190,DIRECT PAYMENTS,2014-07-02,3669246,J930691,1359.32,REDACTED PERSONAL DATA,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-07-02,3669248,J930691,716.86,REDACTED PERSONAL DATA,562179,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,4260,DIRECT PAYMENTS,2014-07-02,3669249,J930691,349.12,REDACTED PERSONAL DATA,563350,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-07-02,3669253,J930691,1513.60,REDACTED PERSONAL DATA,597505,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-07-02,3669254,J930691,4566.36,REDACTED PERSONAL DATA,597507,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-07-02,3669255,J930691,1525.71,REDACTED PERSONAL DATA,597621,Social Community Care,CAREFIRST DIRECT PAYMENTS
LEAVING CARE,9270,INDEPENDENT FOSTERING,2014-07-02,3669231,148032,874.00,REDACTED PERSONAL DATA,349291,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-07-02,3669232,148033,830.00,REDACTED PERSONAL DATA,349291,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-07-02,3669233,148034,928.97,REDACTED PERSONAL DATA,349291,,ADOPTION & FOSTERING
CWD INDEPENDENT PLACEMENTS,9270,INDEPENDENT FOSTERING,2014-07-02,3669234,26783,3703.00,REDACTED PERSONAL DATA,366456,,ADOPTION & FOSTERING
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2014-07-02,3669235,MUD108,320.95,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
CWD INDEPENDENT PLACEMENTS,9270,CARELEAVERS ACCOMMODATION,2014-07-02,3669236,SRO1174505,882.00,THE NATIONAL AUTISTIC SOCIETY,334778,,CHARITIES & VOLUNTARY ORGANISA
CWD INDEPENDENT PLACEMENTS,9270,CARELEAVERS ACCOMMODATION,2014-07-02,3669237,SRO1174506,1394.00,THE NATIONAL AUTISTIC SOCIETY,334778,,CHARITIES & VOLUNTARY ORGANISA
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2014-07-02,3669238,2075,315.00,EARL MARSHALL GUEST HOUSE LTD,391589,,GUEST HOUSES
UASC/ASYLUM 16-17,6210,RENTS,2014-07-02,3669239,6701,4765.62,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2014-07-02,3669240,6702,4765.62,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
EAST SA - CIN S17,9270,CARELEAVERS INDEPENDENT LIVING,2014-07-02,3669241,EAST/311A,827.00,REDACTED PERSONAL DATA,597051,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669259,MPA20140701179 1,725.00,BANNER CROSS LUNCHEON & FRIENDSHIP CLUB,326250,,PLACES OF WORSHIP
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669261,MPA20140701179 11,617.00,ADLINGTON LUNCHEON CLUB,295201,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669262,MPA20140701179 12,1245.00,DARNALL LUNCH CLUB,295216,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669264,MPA20140701179 14,641.00,DUKE STREET COMMUNITY CENTRE,375030,,COMMUNITY CENTRES
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669265,MPA20140701179 15,992.00,ST OSWALDS LUNCHEON CLUB,385325,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669267,MPA20140701179 17,2251.00,BIRLEY SPA LUNCH CLUB,295206,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669268,MPA20140701179 18,337.00,THE KINGS CENTRE LUNCH CLUB,295164,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669269,MPA20140701179 19,332.00,MICHAEL CHURCH LOWEDGES THURS LUNCH CLUB,295189,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669270,MPA20140701179 2,670.00,CHRIST CHURCH PITSMOOR LUNCH CLUB,321910,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669271,MPA20140701179 20,714.00,ST JOHN'S ABBEYDALE LUNCH CLUB,385324,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669272,MPA20140701179 21,641.00,GRAPEVINE CENTRE LUNCHEON CLUB,295190,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669273,MPA20140701179 22,703.00,PITSMOOR LUNCH CLUB,295194,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669274,MPA20140701179 23,1229.00,THE SALVATION ARMY SHEFFIELD CASTLE,327783,,"HOUSING ASSOCIATIONS, SOCIETIE"
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669275,MPA20140701179 24,265.00,DORE METHODIST LUNCH CLUB,295219,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669276,MPA20140701179 25,534.00,WADSLEY CHURCH LUNCH CLUB,295167,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669277,MPA20140701179 26,902.00,SHIREGREEN UNITED REFORMED CHURCH,295203,,PLACES OF WORSHIP
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669278,MPA20140701179 27,719.00,ST TIMOTHY'S LUNCH CLUB,295163,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669279,MPA20140701179 28,755.00,MEERSBROOK PARK LUNCH CLUB,363027,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669280,MPA20140701179 29,887.00,ST LEONARD'S LUNCH CLUB,296991,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669281,MPA20140701179 3,1009.00,CROSSPOOL LUNCH CLUB,321911,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669282,MPA20140701179 30,1007.00,ST MARY'S LUNCH CLUB,322012,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669283,MPA20140701179 31,557.00,TINSLEY COMMUNITY CENTRE LUNCH CLUB,297105,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669285,MPA20140701179 33,1349.00,ST MARY'S HANDSWORTH LUNCH CLUB,300780,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669286,MPA20140701179 34,809.00,WILLIAM TEMPLE LUNCH CLUB,299806,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669288,MPA20140701179 36,1169.00,FOXHILL & BIRLEY CARR LIVE AT HOME SCHEM,349900,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669289,MPA20140701179 37,309.00,ST MARKS LUNCH & FRIENDSHIP CLUB,301346,,PLACES OF WORSHIP
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669293,MPA20140701179 40,353.00,LOWEDGES LUNCH CLUB,353522,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669294,MPA20140701179 41,1344.00,FRECHEVILLE PARISH DAY CENTRE,348612,,LOCAL GOVERNMENT
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669296,MPA20140701179 43,659.00,WESLEY HALL LUNCH CLUB,511866,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669297,MPA20140701179 44,995.00,MOSBOROUGH LUNCH & SOCIAL CLUB,510333,,"CLUBS & ASSOCIATIONS - SOCIAL,"
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669298,MPA20140701179 45,855.00,THE THURSDAY CLUB,451641,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669299,MPA20140701179 46,331.00,CHURCH ON THE CORNER,362765,,PLACES OF WORSHIP
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669300,MPA20140701179 47,548.00,MANOR LODGE LUNCHEON CLUB,545135,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669301,MPA20140701179 48,293.00,MADINA ASIAN ELDERLY WOMEN'S LUNCH CLUB,549528,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669303,MPA20140701179 5,401.00,HALLAM METHODIST LUNCH CLUB,321917,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669304,MPA20140701179 50,288.00,PARSON CROSS COMMUNITY DEVELOPMENT FORUM,385089,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669305,MPA20140701179 6,285.00,OUGHTIBRIDGE & DISTRICT LUNCH CLUB,325339,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669307,MPA20140701179 8,889.00,WOODSEATS METHODIST LUNCH CLUB,325667,,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2014-07-02,3669308,MPA20140701179 9,945.00,GREYSTONES LUNCH CLUB,295226,,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669218,J924386 200714,6835.20,BROOMHOUSE,362002,,NURSING HOMES
PDSI PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669219,J924413 200714,1585.56,DEVAGLADE LIMITED T/A AARON VIEW,486043,,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669219,J924413 200714,14266.14,DEVAGLADE LIMITED T/A AARON VIEW,486043,,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669220,J924455 200714,7982.04,11 FRASER DRIVE,361875,,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669221,J924457 200714,7314.28,169 GLEADLESS COMMON,361822,,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669222,J924458 200714,10496.08,209-211 BURNCROSS ROAD,361965,,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669223,J924461 200714,11439.00,3 STATION ROAD,362166,,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669224,J924462 200714,1331.88,5 STATION ROAD,361874,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669224,J924462 200714,810.84,5 STATION ROAD,361874,,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669225,J924463 200714,2684.44,9 FRASER DRIVE,361861,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669225,J924463 200714,1470.16,9 FRASER DRIVE,361861,,RESIDENTIAL CARE HOMES
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669226,J924469 200714,23785.96,TOGETHER,361880,,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2014-07-02,3669227,J929864 200714,4161.00,IDEAL CARE HOMES,524235,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9210,SHORT TERM NURSING CARE,2014-07-02,3669229,J930684 220614,340.29,ALPINE HEALTHCARE LTD,362125,,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2014-07-02,3669230,J930685 220614,1548.00,BALMORAL NURSING HOME,361851,,NURSING HOMES
SHEFFIELD HOMES TREES,6370,GROUNDS MTCE AND ARBORICULTURE,2014-07-03,3669982,ERS INVOICE102925,475.00,JAG TREE SURGERY,559367,,TREE WORK & FORESTRY SERVICES
SHEFFIELD HOMES TREES,6370,GROUNDS MTCE AND ARBORICULTURE,2014-07-03,3669983,ERS INVOICE102926,2450.00,JAG TREE SURGERY,559367,,TREE WORK & FORESTRY SERVICES
NEW PROJECT TEAM,4040,OTHER REIMBURSE. & CONTRIBS.,2014-07-03,3669984,ERS INVOICE102927,2848.00,FRIENDS OF PORTER VALLEY,470101,,CHARITIES & VOLUNTARY ORGANISA
CLAIMS,8740,MOTOR VEHICLE,2014-07-03,3669986,ERS INVOICE102929,624.14,F W WALLACE LTD.,363048,,CHARITIES & VOLUNTARY ORGANISA
COMM EP NORTH EAST LINCS,1194,OTHER FEES,2014-07-03,3669987,ERS INVOICE102930,40000.00,CARLTON EDUCATION & ENTERPRISE LTD,597468,,EDUCATIONAL SERVICES
EP NORTH EAST LINC,1194,OTHER FEES,2014-07-03,3669988,ERS INVOICE102931,20824.00,BROWNS PROPERTY DEVELOPMENT LTD,597642,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
OUTDOOR EDUCATION,8440,FEE EXPENSES,2014-07-03,3669991,ERS INVOICE102934,1175.00,CHRISTOPHER PAUL ADKIN,502535,,OUTDOOR PURSUIT ORGANISERS & E
OUTDOOR EDUCATION,8440,FEE EXPENSES,2014-07-03,3669992,ERS INVOICE102936,340.00,MR MICHAEL FAIREST,338564,,PAINTERS & DECORATORS
OUTDOOR EDUCATION,8440,FEE EXPENSES,2014-07-03,3669994,ERS INVOICE102938,270.00,PHILIP HUMBERSTONE,487844,,SPORTS COACHING & INSTRUCTION
OUTDOOR EDUCATION,8440,FEE EXPENSES,2014-07-03,3669995,ERS INVOICE102939,400.00,AMANDA TEE,597043,,LEISURE & RECREATION CENTRES
MCA SUPPORT TEAM,8440,FEE EXPENSES,2014-07-03,3669998,ERS INVOICE102942,300.00,REDACTED PERSONAL DATA,597767,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
MCA SUPPORT TEAM,8440,FEE EXPENSES,2014-07-03,3670000,ERS INVOICE102944,439.20,REDACTED PERSONAL DATA,597770,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
EVENTS IN PARKS,8200,EVENTS EXPENDITURE,2014-07-03,3670001,ERS INVOICE102946,2379.00,JULIE WILSON,464440,,SPORTS MANAGEMENT & PROMOTION
MCA SUPPORT TEAM,8440,FEE EXPENSES,2014-07-03,3670068,ERS INVOICE102949,869.99,REDACTED PERSONAL DATA,585545,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CORONIAL SERVICES,8440,WITNESS FEES,2014-07-03,3670069,ERS INVOICE102952,262.40,REDACTED PERSONAL DATA,597762,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CORONIAL SERVICES,8440,WITNESS FEES,2014-07-03,3670071,ERS INVOICE102954,459.20,REDACTED PERSONAL DATA,597765,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
HULL - HUMBER SUB REGION HAL,1194,OTHER FEES,2014-07-03,3670121,ERS INVOICE103004,3500.00,REDACTED PERSONAL DATA,582411,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
LOCAL ASSISTANCE SCHEME,8010,EQUIPMENT PURCHASE AND REPAIR,2014-07-03,3658544,GR476,257.75,SHEFFIELD CREDIT UNION,400397,,CREDIT UNIONS
LOCAL ASSISTANCE SCHEME,8010,EQUIPMENT PURCHASE AND REPAIR,2014-07-03,3658569,GR477,475.00,SHEFFIELD CREDIT UNION,400397,,CREDIT UNIONS
LOCAL ASSISTANCE SCHEME,8010,EQUIPMENT PURCHASE AND REPAIR,2014-07-03,3658571,GR478,552.79,SHEFFIELD CREDIT UNION,400397,,CREDIT UNIONS
LOCAL ASSISTANCE SCHEME,8010,EQUIPMENT PURCHASE AND REPAIR,2014-07-03,3658804,GR475,735.85,SHEFFIELD CREDIT UNION,400397,,CREDIT UNIONS
LOCAL ASSISTANCE SCHEME,8010,EQUIPMENT PURCHASE AND REPAIR,2014-07-03,3658808,GR474,1300.32,SHEFFIELD CREDIT UNION,400397,,CREDIT UNIONS
CHANCET WOOD,8010,EQUIPMENT PURCHASE AND REPAIR,2014-07-03,3659137,19103,1118.50,GOODMAN SPARKS LTD,205189,,LAUNDRY EQUIPMENT MNFRS & SUPP
LOCAL ASSISTANCE SCHEME,8010,EQUIPMENT PURCHASE AND REPAIR,2014-07-03,3660147,GR479,590.80,SHEFFIELD CREDIT UNION,400397,,CREDIT UNIONS
SCHOOLS ACCESS INITIATIVE,1183,PURCHASE OF EQUIPMENT,2014-07-03,3660231,OP/I068701,264.00,JAMES LECKEY DESIGN LTD,566557,,DISABILITY EQUIPMENT - MNFRS &
BREASTFEEDING PEER SUPPORT,9030,HEALTH,2014-07-03,3660366,R81IN2/00003852,5166.67,ACTION FOR CHILDREN,503682,,ACCOMMODATION AGENCIES - RESID
SHEFF SICKLE CELL & THALASSEMI,9030,HEALTH,2014-07-03,3660373,43266,4833.00,SHEFFIELD SICKLE CELL & THALASSAEMIA FOU,581190,,PUBLIC HEALTH SUPPLIERS
BREASTFEEDING PEER SUPPORT,9030,HEALTH,2014-07-03,3660772,R8IN2/00003586,2583.00,ACTION FOR CHILDREN,503682,,ACCOMMODATION AGENCIES - RESID
LAND DRAINAGE & FLOOD MGMT,8440,FEE EXPENSES,2014-07-03,3662897,5471,1325.00,ENVIRONMENTAL DRAINAGE SOLUTIONS LTD,373384,,DRAINAGE CONTRACTORS
OUTDOOR EDUCATION,8010,EQUIPMENT PURCHASE AND REPAIR,2014-07-03,3662909,17008,426.91,HITCH N HIKE LTD,205548,,CAMPING EQUIPMENT SUPPLIERS
P&C/TREASURY,6210,RENTS,2014-07-03,3663011,./0013/6052,1115.62,CREATIVE SPACE MANAGEMENT LTD,464280,,PROPERTY & ESTATE MANAGEMENT
P&C/TREASURY,6210,RENTS,2014-07-03,3663013,./0013/6091,1662.50,CREATIVE SPACE MANAGEMENT LTD,464280,,PROPERTY & ESTATE MANAGEMENT
P&C/TREASURY,5305,WAGES BASIC PAY RECHARGED,2014-07-03,3663073,112316,1881.90,BOLSOVER DISTRICT COUNCIL,438930,,LOCAL GOVERNMENT
LOCAL ASSISTANCE SCHEME,8010,EQUIPMENT PURCHASE AND REPAIR,2014-07-03,3663093,GR481,742.50,SHEFFIELD CREDIT UNION,400397,,CREDIT UNIONS
P&C/TREASURY,4460,DESIGN FEES RECHARGE,2014-07-03,3663096,3057,5250.00,ELEVEN DESIGN CONSULTANTS LTD.,447835,,DESIGNERS - GRAPHIC
CYP FACILITIES MGMT,8510,ICT SUPPORT BROUGHT IN,2014-07-03,3663454,RINV/00001388,224863.80,SHEFFIELD LEP LTD,482230,,LOCAL GOVERNMENT
BRT NORTH: LAND (WP14),1161,NC&A MAIN CONTRACT,2014-07-03,3663522,72402,2000.00,SMITH YOUNG PARTNERSHIP,555298,,FACILITIES MANAGEMENT
PROVIDER CONTRACT AUG13-JUL14,9120,OTHER AGENCIES,2014-07-03,3664113,TGTD-056,469.00,TINSLEY PARENTS & CHILDREN'S CONSORTIUM,451409,,CHARITIES & VOLUNTARY ORGANISA
