Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
CLAIMS,8740,PUBLIC LIABILITY,2014-10-02,3713239,ERS INVOICE106385,3750.00,EASTHAMS SOLICITORS LTD,524238,,SOLICITORS
CORONIAL SERVICES,8440,PATHOLOGIST INVOICE,2014-10-02,3713241,ERS INVOICE106387,677.60,DR MINI C VARGHESE,567541,,DOCTORS
CORONIAL SERVICES,8440,PATHOLOGIST INVOICE,2014-10-02,3713242,ERS INVOICE106388,1092.00,REDACTED PERSONAL DATA,579914,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CLAIMS,8740,MOTOR VEHICLE,2014-10-02,3713244,ERS INVOICE106390,1163.26,TESCO UNDERWRITING,615583,,INSURANCE - CAR & MOTOR
CLAIMS,8740,EMPLOYERS LIABILITY,2014-10-02,3713245,ERS INVOICE106391,2812.00,BIRCHFIELDS SOLICITORS,615585,,SOLICITORS
SWAN COMMISSIONED,1143,COMPENSATION,2014-10-02,3713247,ERS INVOICE106394,1380.00,REDACTED PERSONAL DATA,615579,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ARBOURTHORNE 5M'S REFURB,1143,COMPENSATION,2014-10-02,3713248,ERS INVOICE106395,1268.00,REDACTED PERSONAL DATA,615584,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CORONIAL SERVICES,8440,FEE EXPENSES,2014-10-02,3713251,ERS INVOICE106398,400.00,REDACTED PERSONAL DATA,550665,,DOCTORS
WOODLANDS,8260,WOODLAND DEVELOPMENT EXPENSES,2014-10-02,3713252,ERS INVOICE106399,1075.00,ANNA - MERCEDES WEAR,318588,,ARTISTS & ILLUSTRATORS
LAC PUPIL PREMIUM,9050,OTHER LOCAL AUTHORITIES,2014-10-02,3713253,ERS INVOICE106400,1268.00,DERBYSHIRE COUNTY COUNCIL,543418,,LOCAL GOVERNMENT
PURCHASING LEARNING DISABILITI,9190,EX POOL CLIENTS,2014-10-02,3713307,ERS INVOICE106401,321220.00,SHEFFIELD HEALTH & SOCIAL CARE NHS,353994,,HOSPITALS
CLAIMS,8740,EMPLOYERS LIABILITY,2014-10-02,3713308,ERS INVOICE106403,7150.00,REDACTED PERSONAL DATA,615587,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CLAIMS,8740,HIGHWAYS,2014-10-02,3713309,ERS INVOICE106404,900.00,REDACTED PERSONAL DATA,615588,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
LAC PUPIL PREMIUM,9050,OTHER LOCAL AUTHORITIES,2014-10-02,3713310,ERS INVOICE106405,634.00,ROTHERHAM M B C,296984,,LOCAL GOVERNMENT
LAC PUPIL PREMIUM,9050,OTHER LOCAL AUTHORITIES,2014-10-02,3713311,ERS INVOICE106406,634.00,ROTHERHAM M B C,296984,,LOCAL GOVERNMENT
LUNCH CLUB GRANT,8180,GRANTS,2014-10-02,3713312,ERS INVOICE106407,650.00,MADINA ELDERLY DAY CARE CENTRE (MEN'S LU,549532,,CHARITIES & VOLUNTARY ORGANISA
94 STRADBROKE DRIVE,8010,EQUIPMENT PURCHASE AND REPAIR,2014-10-02,3688730,16434,772.40,PYRAMID CARPETS,243612,,CARPETS & RUGS - RETAIL
STRUCTURES,5610,AGENCY STAFF,2014-10-02,3704670,547048,5402.00,TURNER & TOWNSEND,421729,,BUILDING CONSULTANTS
NEW PMY - SKINNERTHORPE,1183,PURCHASE OF EQUIPMENT,2014-10-02,3705354,257299088,396.00,YORKSHIRE PURCHASING ORGANISATION,295997,,PURCHASING SERVICES
CDS SCHEME,8350,MISCELLANEOUS EXPENSES,2014-10-02,3706632,546845,732.00,TURNER & TOWNSEND,421729,,BUILDING CONSULTANTS
NEW PMY - SKINNERTHORPE,1183,PURCHASE OF EQUIPMENT,2014-10-02,3708715,257257226,2348.15,YORKSHIRE PURCHASING ORGANISATION,295997,,PURCHASING SERVICES
NEW PMY - SKINNERTHORPE,1183,PURCHASE OF EQUIPMENT,2014-10-02,3709062,257250299,696.00,YORKSHIRE PURCHASING ORGANISATION,295997,,PURCHASING SERVICES
NEW PMY - SKINNERTHORPE,1183,PURCHASE OF EQUIPMENT,2014-10-02,3709587,257318580,5483.25,YORKSHIRE PURCHASING ORGANISATION,295997,,PURCHASING SERVICES
STANIFORTH ROAD WORKSHOPS,8110,"CLOTHING, UNIFORM AND LAUNDRY",2014-10-02,3709664,SN1792466,271.08,BERENDSEN UK LTD,330548,,LINEN HIRE SERVICES
COMMUNICATIONS,8550,OTHER SERVICES,2014-10-02,3709939,4104,345.00,THE PRINT AND DESIGN FACTORY LTD,207663,,PRINTERS
PFI 1,8350,MISCELLANEOUS EXPENSES,2014-10-02,3709941,SCC866,476.77,PYRAMID SCHOOLS (SHEFFIELD) LTD,324404,,LEASING SERVICES
PFI 1,8350,MISCELLANEOUS EXPENSES,2014-10-02,3709942,SCC867,3519.05,PYRAMID SCHOOLS (SHEFFIELD) LTD,324404,,LEASING SERVICES
PREMIUMS,8740,PREMIUMS,2014-10-02,3710594,1800002057,1596.00,ZURICH RISK ENGINEERING,575255,,SOLICITORS
COMMUNICATIONS,8550,OTHER SERVICES,2014-10-02,3710649,3930,276.00,THE PRINT AND DESIGN FACTORY LTD,207663,,PRINTERS
CLAIMS,8470,LEGAL FEES,2014-10-02,3710974,01-14-0030551/1/SHEF03,2024.00,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-10-02,3710975,01-14-0030552/1/SHEF03,1626.00,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-10-02,3710978,01-14-0030554/1/SHEF03,1786.50,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-10-02,3710979,01-14-0034469/1/SHEF03,340.41,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-10-02,3710981,01-14-0031225/1/SHEF03,425.00,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-10-02,3710986,01-14-0030564/1/SHE113,908.50,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-10-02,3710992,01-14-0030727/1/SHEF03,275.00,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-10-02,3710993,01-14-0033863/1/SHE114,1485.00,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-10-02,3711061,01-14-0030555/1/SHEF03,2201.00,KENNEDYS LAW LLP,543971,,SOLICITORS
CLAIMS,8470,LEGAL FEES,2014-10-02,3711062,01-14-0034199/1/SHEF03,563.50,KENNEDYS LAW LLP,543971,,SOLICITORS
STANIFORTH ROAD WORKSHOPS,8350,MISCELLANEOUS EXPENSES,2014-10-02,3711375,TT1408280274,250.00,EPYX LIMITED,418186,,COMPUTER SYSTEMS & SOFTWARE (D
COMMUNICATIONS,8550,OTHER SERVICES,2014-10-02,3711390,74114,263.70,WHITESPRINT GROUP LIMITED,202894,,PRINTERS
COMMUNICATIONS,8550,OTHER SERVICES,2014-10-02,3711391,74113,515.95,WHITESPRINT GROUP LIMITED,202894,,PRINTERS
NEW PMY - SKINNERTHORPE,1183,PURCHASE OF EQUIPMENT,2014-10-02,3711460,257299089,389.57,YORKSHIRE PURCHASING ORGANISATION,295997,,PURCHASING SERVICES
NEW PMY - SKINNERTHORPE,1183,PURCHASE OF EQUIPMENT,2014-10-02,3711461,257269638,578.10,YORKSHIRE PURCHASING ORGANISATION,295997,,PURCHASING SERVICES
COMMUNICATIONS,8550,OTHER SERVICES,2014-10-02,3711470,855-36605,342.85,GALT SIGNS LTD T/A FASTSIGNS,204826,,SIGNS & NAMEPLATES
COMMUNICATIONS,8060,MATERIALS AND SUPPLIES GENERAL,2014-10-02,3711677,331996C,272.96,ROTHERA & BRERETON,208060,,PAPER MERCHANTS
SERVICE OVERHEADS,6280,HIRE OF PREMISES,2014-10-02,3712213,3033687,1400.00,SHEFFIELD INTERNATIONAL VENUES (EIS),285674,,SPORTS GROUNDS & STADIUMS
COMMUNICATIONS,8550,OTHER SERVICES,2014-10-02,3712230,43783,2272.00,EVOLUTION PRINT LTD,455374,,PRINTERS
EXTERNAL FUNDED CONTRACTS & PA,9120,OTHER AGENCIES,2014-10-02,3712245,154,2500.00,ROTHERHAM ETHNIC MINORITY ALLIANCE LTD,505260,,CHARITIES & VOLUNTARY ORGANISA
CDS SCHEME,8350,MISCELLANEOUS EXPENSES,2014-10-02,3712306,540,600.00,FUTURES BUILDING & MAINTENANCE LTD,581590,,LANDSCAPE CONTRACTORS & GARDEN
PURCHASING LEARNING DISABILITI,9190,EX POOL CLIENTS,2014-10-02,3712307,39766,191738.00,THE GUINNESS PARTNERSHIP LIMITED,385309,,"HOUSING ASSOCIATIONS, SOCIETIE"
CAR PARKING MANAGEMENT,8210,LICENCES EXPENSES,2014-10-02,3712326,0920000081-013,8159.55,AIRWAVE SOLUTIONS LIMITED,504320,,TELECOMMUNICATION SERVICES
COMMUNITY WELL BEING PROGRAMME,9030,HEALTH,2014-10-02,3712351,2551,2625.00,NUCA TRADING AS ZEST,581300,,PUBLIC HEALTH SUPPLIERS
CITY WIDE CARE ALARMS,8010,EQUIPMENT PURCHASE AND REPAIR,2014-10-02,3712359,116962,1683.50,TYNETEC-BUSINESS UNIT OF LEGRAND ELECTRI,209194,,ELECTRONIC ENGINEERS
LOCALITY 1 MANAGEMENT+O/HEADS,8060,MATERIALS AND SUPPLIES GENERAL,2014-10-02,3712372,3650,250.00,ARTHURS SKIPS LIMITED,308308,,SKIP HIRE & RUBBISH CLEARANCE
ESTATE & ENVIORMENTAL SERVICES,6090,TIPPING COSTS,2014-10-02,3712373,68156,1276.96,R FLETCHER WASTE DISPOSAL LTD,473104,,WASTE DISPOSAL SERVICES
COMMUNICATIONS,8550,OTHER SERVICES,2014-10-02,3712381,INV168601,466.40,A PINDER LTD,202627,,COPYING & DUPLICATING SERVICES
COMMUNICATIONS,8550,OTHER SERVICES,2014-10-02,3712382,INV168602,544.75,A PINDER LTD,202627,,COPYING & DUPLICATING SERVICES
COMMUNICATIONS,8550,OTHER SERVICES,2014-10-02,3712383,INV168603,466.40,A PINDER LTD,202627,,COPYING & DUPLICATING SERVICES
COMMUNICATIONS,8550,OTHER SERVICES,2014-10-02,3712385,INV168605,495.20,A PINDER LTD,202627,,COPYING & DUPLICATING SERVICES
ESTATE & ENVIORMENTAL SERVICES,6090,TIPPING COSTS,2014-10-02,3712386,68157,1729.60,R FLETCHER WASTE DISPOSAL LTD,473104,,WASTE DISPOSAL SERVICES
ESTATE & ENVIORMENTAL SERVICES,6090,TIPPING COSTS,2014-10-02,3712387,68158,2473.60,R FLETCHER WASTE DISPOSAL LTD,473104,,WASTE DISPOSAL SERVICES
ESTATE & ENVIORMENTAL SERVICES,6090,TIPPING COSTS,2014-10-02,3712388,68159,1871.72,R FLETCHER WASTE DISPOSAL LTD,473104,,WASTE DISPOSAL SERVICES
ADULT SOCIAL CARE PURCHASING,9160,PARTNERSHIP CONTRACTS,2014-10-02,3712396,PSI092301,77516.00,ALZHEIMER'S SOCIETY,335471,,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9160,PARTNERSHIP CONTRACTS,2014-10-02,3712397,PSI092302,77516.00,ALZHEIMER'S SOCIETY,335471,,CHARITIES & VOLUNTARY ORGANISA
ALDINE HOUSE,5750,TRAINING EXPENDITURE,2014-10-02,3712401,CUKI0003659,1100.00,CRISIS PREVENTION INSTITUTE,328692,,TRAINING CONSULTANTS
ALDINE HOUSE,5750,TRAINING EXPENDITURE,2014-10-02,3712402,CUKI0003658,1100.00,CRISIS PREVENTION INSTITUTE,328692,,TRAINING CONSULTANTS
CITY WIDE CARE ALARMS,8010,EQUIPMENT PURCHASE AND REPAIR,2014-10-02,3712415,3IN/10249405,9490.00,TUNSTALL HEALTHCARE (UK) LIMITED,209178,,TELECOMMUNICATIONS EQUIPMENT &
INWARD INVESTMENT,8250,MARKETING EXPENSES,2014-10-02,3712431,97435,2683.52,SHEFFIELD CITY COUNCIL,596179,,LOCAL GOVERNMENT
APS - MANOR CENTRE,8010,EQUIPMENT PURCHASE AND REPAIR,2014-10-02,3712440,922891928,273.66,ARCO LTD,203022,,SAFETY EQUIPMENT & CLOTHING
PARTNERSHIP & GRANT AID MH,9160,PARTNERSHIP CONTRACTS,2014-10-02,3712644,360,4972.05,SHEFFIELD CITIZENS ADVICE AND LAW CENTRE,588762,,COUNSELLING & ADVICE SERVICES
SERVICE OVERHEADS,6280,HIRE OF PREMISES,2014-10-02,3712663,3033680,700.00,7 HILLS LEISURE TRUST,566500,,SPORTS GROUND & STADIUM CONTRA
STANIFORTH ROAD WORKSHOPS,8350,MISCELLANEOUS EXPENSES,2014-10-02,3712696,TT1408280174,250.00,EPYX LIMITED,418186,,COMPUTER SYSTEMS & SOFTWARE (D
GATEWAY EXTENSION PROJECT,8050,FURNITURE PURCHASES,2014-10-02,3712703,TK108754,992.62,THOMAS KNEALE & CO. LTD.,441585,,"BEDS, BEDDING & BLANKETS"
CDS SCHEME,8350,MISCELLANEOUS EXPENSES,2014-10-02,3712713,1395,600.00,1ST HORIZON SURVEYING & ENGINEERING LTD,574691,,SURVEYORS - LAND
THE MOOR INDOOR MARKET,8420,ADVERTISING AND PUBLICITY,2014-10-02,3712716,14948,300.00,BLIND MICE MEDIA LTD,421389,,MARKETING CONSULTANTS & SERVIC
CORPORATE CS MGT,8590,LANDLINE TELEPHONES,2014-10-02,3712837,RGF000188796,415.14,KCOM GROUP PLC,206246,,TELECOMMUNICATIONS EQUIPMENT &
ALDINE HOUSE,8130,CATERING SUPPLIES,2014-10-02,3712847,257340334,294.30,YORKSHIRE PURCHASING ORGANISATION,295997,,PURCHASING SERVICES
QUALITY TEAM - CONTRACTS,9160,PARTNERSHIP CONTRACTS,2014-10-02,3713108,2638,11549.94,VOICEABILITY ADVOCACY,416217,,CHARITIES & VOLUNTARY ORGANISA
COMM HTG - PLANT ROOMS,1161,NC&A MAIN CONTRACT,2014-10-02,3713113,SH04147/1,78300.00,DENTON & NICKELS LTD,596087,,CENTRAL HEATING - INSTALLATION
DOG BIN SERVICE,8060,MATERIALS AND SUPPLIES GENERAL,2014-10-02,3713132,0000010427EA,1166.40,VIRIDOR WASTE MANAGEMENT LTD,510903,,WASTE DISPOSAL SERVICES
DISABILITY SPORTS PROJECTS,6280,HIRE OF PREMISES,2014-10-02,3713138,DW60/14,414.00,CHAPELTOWN BATHS COMM BUSINESS LTD,331813,,SWIMMING POOLS - PUBLIC
COMMENIUS REGIO - NORWAY,7140,PUBLIC TRANSPORT COSTS,2014-10-02,3713153,01/4853432,381.58,CO-OPERATIVE TRAVEL MANAGEMENT,202987,,TRAVEL AGENTS & HOLIDAY COMPAN
ARCHITECTS,8620,COMPUTER SOFTWARE LICENCES,2014-10-02,3713158,OP/I132737,10385.30,RIBA ENTERPRISES LTD,390162,,BOOK PUBLISHERS
TRANSPORT FLEET MANAGEMENT,8070,STOCKS AND STORES,2014-10-02,3713224,3116501,5323.50,CARLTON FUELS,466741,,FUEL DEALERS
WALK BOOST,5750,TRAINING EXPENDITURE,2014-10-02,3713266,PCS30177,495.00,PCS LTD,336944,,COMPUTER SYSTEMS & SOFTWARE (D
COMMENIUS REGIO - NORWAY,7140,PUBLIC TRANSPORT COSTS,2014-10-02,3713274,01/4853215,376.58,CO-OPERATIVE TRAVEL MANAGEMENT,202987,,TRAVEL AGENTS & HOLIDAY COMPAN
COMMENIUS REGIO - NORWAY,7140,PUBLIC TRANSPORT COSTS,2014-10-02,3713277,01/4853220,376.58,CO-OPERATIVE TRAVEL MANAGEMENT,202987,,TRAVEL AGENTS & HOLIDAY COMPAN
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2014-10-02,3713059,3089908,1501.75,CARLTON FUELS,466741,,FUEL DEALERS
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2014-10-02,3713060,14482560,1078.23,LOOKERS FORD,474939,,CAR DEALERS
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2014-10-02,3713062,14482561,1513.74,LOOKERS FORD,474939,,CAR DEALERS
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2014-10-02,3713063,103540,493.68,F R SHARROCK LTD,440994,,AGRICULTURAL ENGINEERS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-10-02,3713035,J994205,3266.47,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-10-02,3713035,J994205,8102.87,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712987,630131297,3604.25,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712988,630131298,4692.52,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712989,630131299,5160.40,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712990,630131300,5868.80,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712991,630131302,3304.00,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712992,630131304,4423.72,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712993,630131305,3604.25,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712994,630131307,3604.25,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712995,630131308,3304.00,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712996,630131309,3604.25,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712997,630131310,3604.25,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712998,630131312,3001.18,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3712999,630131313,3001.18,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713000,630131314,3001.18,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713001,630131315,5868.80,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713002,630131316,3604.25,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713003,630131320,3411.80,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713004,630131322,3673.29,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713005,630131324,3199.84,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713006,630131325,3676.29,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713007,630131326,1415.92,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713008,630131327,2188.29,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713009,630131328,4751.88,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713010,630131329,3676.29,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713011,630131330,2970.24,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713012,630131332,5868.80,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713013,630131341,4340.00,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713014,630131343,3676.29,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713015,630131344,3082.66,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713016,630131345,2878.96,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2014-10-02,3713017,630131347,1706.85,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2014-10-02,3713018,435,2387.28,PATHWAY 2 PROGRESS,540030,,RESIDENTIAL CARE HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2014-10-02,3713019,436,7302.28,PATHWAY 2 PROGRESS,540030,,RESIDENTIAL CARE HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2014-10-02,3713020,4529,2965.36,TWENTY FOUR SEVEN,364408,,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2014-10-02,3713021,7397,7438.00,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2014-10-02,3713022,7405,4540.00,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2014-10-02,3713024,432,9830.00,PATHWAY 2 PROGRESS,540030,,RESIDENTIAL CARE HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2014-10-02,3713025,433,9830.00,PATHWAY 2 PROGRESS,540030,,RESIDENTIAL CARE HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2014-10-02,3713026,434,9830.00,PATHWAY 2 PROGRESS,540030,,RESIDENTIAL CARE HOMES
WEST SA - CIN S17,9280,CONTACT,2014-10-02,3713033,16732,443.53,SSA SOCIAL CARE & COMMUNITY SERVICES LTD,301604,,EMPLOYMENT & RECRUITMENT AGENC
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2014-10-02,3712969,J988747 121014,6479.42,BLENHEIM COURT,368328,,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2014-10-02,3712970,J989659 121014,25456.86,IDEAL CARE HOMES,524235,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2014-10-02,3712971,J994200 121014,6423.57,KERSAL MOUNT NURSING HOME,361765,,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,4260,NURSING COSTS RECOVERED,2014-10-02,3712972,J994202 121014,1086.54,ALEXANDER COURT CARE HOME,361889,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2014-10-02,3712972,J994202 121014,1247.71,ALEXANDER COURT CARE HOME,361889,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2014-10-02,3712973,J994203 121014,7327.58,BEECHY KNOLL,362144,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2014-10-02,3712974,J994358 121014,3160.00,ASH HOUSE RESIDENTIAL HOME,361901,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2014-10-02,3712975,J994360 121014,5872.29,COUNTRY CARE HOMES LTD,361754,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2014-10-02,3712976,J994361 121014,45425.00,CROFT ACRES,361758,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2014-10-02,3712977,J994362 121014,3272.00,ALPINE HEALTHCARE LTD,362125,,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2014-10-02,3712978,J994365 121014,8251.86,ABBEY GRANGE RESIDENTIAL HOME,361753,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2014-10-02,3712979,J994366 121014,3573.00,ROSEBERRY CARE CENTRES GB LTD,368334,,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2014-10-02,3712980,J994184 140914,1956.29,BEECHY KNOLL,362144,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2014-10-02,3712981,J994185 140914,774.00,BLENHEIM COURT,368328,,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,SHORT TERM NURSING CARE,2014-10-02,3712981,J994185 140914,1340.57,BLENHEIM COURT,368328,,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2014-10-02,3712982,J994344 140914,706.00,BURNT TREE CROFT (SHEFFCARE LTD),361793,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2014-10-02,3712983,J994345 140914,1619.43,COTLEIGH (SHEFFCARE LTD),361811,,RESIDENTIAL CARE HOMES
