Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SEN TAXIS,7060,EXTERNAL VEHICLE HIRE,2011-01-04,2940925,19214,19625.96,SHEFFIELD CITY TAXIS LTD,301182,Transport,TAXIS & PRIVATE HIRE
ESCORTS,7060,EXTERNAL VEHICLE HIRE,2011-01-04,2940982,892,6961.50,SHEFFIELD TAXI SERVICES LTD,208407,Transport,TAXIS & PRIVATE HIRE
SEN TAXIS,7060,EXTERNAL VEHICLE HIRE,2011-01-04,2940993,891,22511.25,SHEFFIELD TAXI SERVICES LTD,208407,Transport,TAXIS & PRIVATE HIRE
ATTENDANCE & INTEGRATED WORKIN,6280,HIRE OF PREMISES,2011-01-04,2940994,2304,2742.98,HOLIDAY INN ROYAL VICTORIA,294939,Facilities Management,HOTELS
SHEAF SQ/HOWARD ST,6020,REPAIRS AND MTCE - PROGRAMMED,2011-01-04,2941008,49949,579.24,OCMIS IRRIGATION (UK) LTD.,395558,Unclassified Trade,IRRIGATION SYSTEMS
OLEA SEN TRANSPORT,7140,PUBLIC TRANSPORT COSTS,2011-01-04,2941009,10328584,1251.16,CAMBRIDGESHIRE COUNTY COUNCIL,362266,Unclassified Non Trade,LOCAL GOVERNMENT
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-04,2941013,19130,3080.00,RMS ROAD MARKING SERVICE LTD,308716,Highway Equipment and Materials,ROAD MARKING
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-04,2941015,APP 6,1744.83,GRACE LANDSCAPES LTD,405048,Consultancy,LANDSCAPE ARCHITECTS & DESIGNE
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-04,2941016,MFG029,9765.50,MFG CONSTRUCTION LTD,526453,Construction,CONSTRUCTION CONTRACTORS - GEN
SOCIAL SERVICES LOCATION PLACE,9120,OTHER AGENCIES,2011-01-04,2941027,6590209052,1188.62,LEEDS CITY COUNCIL,316373,Unclassified Non Trade,LOCAL GOVERNMENT
OUT OF CITY FEES - EDUCATION P,9310,EDUCATIONAL OR JOINT PLACEMENT,2011-01-04,2941031,120416,2399.99,QUALITY TIME CARE LTD,505285,Social Community Care,CHILDCARE SERVICES
OUT OF CITY FEES - EDUCATION P,9310,EDUCATIONAL OR JOINT PLACEMENT,2011-01-04,2941033,14,2722.00,BETHANY SCHOOL,339961,Unclassified Non Trade,SCHOOLS - LOCAL AUTHORITY
OUT OF CITY FEES - EDUCATION P,9310,EDUCATIONAL OR JOINT PLACEMENT,2011-01-04,2941037,11ESH,13500.00,HORTON ESTABLISHMENTS LTD,477881,Social Community Care,CHILDREN'S HOMES
SEN TAXIS,7060,EXTERNAL VEHICLE HIRE,2011-01-04,2941075,CTL4874,1300.25,CENTRAL TRAVEL SHEFFIELD LTD,203820,Transport,TAXIS & PRIVATE HIRE
ESCORTS,7060,EXTERNAL VEHICLE HIRE,2011-01-04,2941077,CTL4875,645.00,CENTRAL TRAVEL SHEFFIELD LTD,203820,Transport,TAXIS & PRIVATE HIRE
SOCIAL SERVICES LOCATION PLACE,9050,OTHER LOCAL AUTHORITIES,2011-01-04,2941080,80956597,2267.46,DONCASTER MBC,369105,Unclassified Non Trade,LOCAL GOVERNMENT
HURLFIELD,6160,GAS,2011-01-04,2941171,A3644643/S1862924,774.84,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
HURLFIELD,6190,WATER SERVICES,2011-01-04,2941182,800307283/126,553.84,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
LEEDS - WY SUB REGION HAL,1194,OTHER FEES,2011-01-04,2941215,ERS INVOICE44877,7437.66,ODDY BUILDERS LTD,427184,Construction,BUILDERS
LEEDS - WY SUB REGION HAL,1194,OTHER FEES,2011-01-04,2941216,ERS INVOICE44878,726.97,LEEDS CITY COUNCIL,515679,Unclassified Non Trade,LOCAL GOVERNMENT
LEEDS RHB LOANS HAL,1194,OTHER FEES,2011-01-04,2941217,ERS INVOICE44879,3389.88,LINK BUILDING & MAINTENANCE LTD,538198,Construction,BUILDERS
LEISURE GARDENS,8060,MATERIALS AND SUPPLIES GENERAL,2011-01-04,2941248,ERS INVOICE44910,560.00,JOHN BENJAMIN HIBBERD,510434,Environmental Services,TREE WORK & FORESTRY SERVICES
FORMER EAZ,8440,FEE EXPENSES,2011-01-04,2941249,90328030,596.00,MOUCHEL LIMITED,440521,Consultancy,TRANSPORT CONSULTANTS
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941256,MPA20110401101 1,579.50,AGE CONCERN SHEFFIELD,321683,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941258,MPA20110401101 11,811.75,WOODSEATS METHODIST LUNCH CLUB,325667,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941260,MPA20110401101 13,699.75,BEIGHTON LUNCHEON CLUB,295196,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941261,MPA20110401101 14,873.50,GREYSTONES LUNCH CLUB,295226,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941264,MPA20110401101 17,570.00,DARNALL LUNCH CLUB,295216,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941267,MPA20110401101 2,783.75,BANNER CROSS LUNCHEON CLUB,326250,Unclassified Non Trade,PLACES OF WORSHIP
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941268,MPA20110401101 20,670.75,DUKE STREET COMMUNITY CENTRE,375030,Unclassified Non Trade,COMMUNITY CENTRES
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941270,MPA20110401101 22,667.75,FIRTH PARK LIBRARY LUNCH CLUB,296989,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941271,MPA20110401101 23,772.00,BIRLEY SPA MONDAY CLUB,295206,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941272,MPA20110401101 24,849.75,BIRLEY SPA WEDNESDAY CLUB,295210,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941273,MPA20110401101 25,653.25,ST SWITHUNS LUNCH CLUB,295166,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941275,MPA20110401101 27,651.00,ST JOHN'S LUNCH CLUB,385324,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941276,MPA20110401101 28,687.25,PITSMOOR LUNCH CLUB,295194,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941277,MPA20110401101 29,1034.00,THE SALVATION ARMY SHEFFIELD CASTLE,327783,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941278,MPA20110401101 3,646.00,CROSSPOOL LUNCH CLUB,321911,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941281,MPA20110401101 32,958.75,SHIREGREEN UNITED REFORMED CHURCH,295203,Unclassified Non Trade,PLACES OF WORSHIP
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941283,MPA20110401101 34,827.25,ST BARTHOLOMEWS LUNCH CLUB,384447,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941285,MPA20110401101 36,733.25,TINSLEY COMMUNITY CENTRE LUNCH CLUB,297105,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941286,MPA20110401101 37,778.00,WILLIAM TEMPLE LUNCH CLUB,299806,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941299,MPA20110401101 49,727.00,LONGLEY LUNCH CLUB,506517,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941301,MPA20110401101 50,600.75,THE HOLY CROSS ELDERLY LUNCH CLUB,514281,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941302,MPA20110401101 51,697.75,THE THURSDAY CLUB,451641,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941303,MPA20110401101 52,1018.50,MOSBOROUGH LUNCH & SOCIAL CLUB,510333,Leisure Services,"CLUBS & ASSOCIATIONS - SOCIAL,"
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941304,MPA20110401101 53,508.25,GRAPEVINE CENTRE LUNCHEON CLUB,295190,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941306,MPA20110401101 55,1546.50,ST OSWALDS LUNCHEON CLUB,385325,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941309,MPA20110401101 58,707.50,LOUND TOP LUNCH CLUB,295188,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941310,MPA20110401101 59,849.25,ST LEONARD'S LUNCH CLUB,296991,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941312,MPA20110401101 60,670.50,ST MARY'S LUNCH CLUB,322012,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941313,MPA20110401101 61,701.75,FOXHILL LUNCH CLUB,349900,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941314,MPA20110401101 62,1076.75,DIOCESE OF HALLAM,351301,Unclassified Non Trade,RELIGIOUS ORGANISATIONS
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941315,MPA20110401101 63,2180.00,ST MARY'S HANDSWORTH LUNCH CLUB,300780,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941316,MPA20110401101 64,1809.75,LOWER SHIREGREEN LUNCH CLUB,299896,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941317,MPA20110401101 65,2690.50,FRECHEVILLE PARISH DAY CENTRE,348612,Unclassified Non Trade,LOCAL GOVERNMENT
LUNCH CLUB GRANT,8180,GRANTS,2011-01-04,2941321,MPA20110401101 8,678.75,OUGHTIBRIDGE & DISTRICT LUNCH CLUB,325339,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
MAKING PLACES PROFITABLE-INTER,8250,MARKETING EXPENSES,2011-01-04,2941356,ERS INVOICE44912,500.00,JANE FARRAR,442763,Facilities Management,DESIGNERS - GRAPHIC
SCHOOL INTERVENTION GRANT,8440,FEE EXPENSES,2011-01-04,2941357,ERS INVOICE44913,796.45,BELLE WALLACE,505994,Leisure Services,OUTDOOR PURSUIT ORGANISERS & E
SCHOOL LEADERSHIP AND GOVERNAN,8440,FEE EXPENSES,2011-01-04,2941358,ERS INVOICE44914,5600.00,JWF EDUCATIONAL CONSULTANCY,509720,Consultancy,BUSINESS & MANAGEMENT CONSULTA
SCHOOL LEADERSHIP AND GOVERNAN,7150,CAR ALLOWANCES,2011-01-04,2941359,ERS INVOICE44915,878.00,PROFESSOR AUGUSTINE JOHN,543405,Leisure Services,PROFESSIONAL SPEAKERS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-01-04,2941361,ERS INVOICE44918,562.50,DR M DI LUSTRO,331254,Medical,DOCTORS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-01-04,2941362,ERS INVOICE44919,1143.86,L & K CLARKE PSYCHOLOGY SERVICES LTD,443006,Medical,PSYCHOLOGISTS
BOLSOVER ST BUS LANE EXT,1165,NC&A OTHER,2011-01-05,2885525,1586,2445.00,IDT LTD,528612,ICT,COMPUTER SYSTEMS & SOFTWARE (S
ROAD SAFETY,5610,AGENCY STAFF,2011-01-05,2903603,3030678,705.50,WATERMAN ASPEN LTD,387060,Consultancy,ENGINEERS - CONSULTING
MANAGEMENT COSTS,1194,OTHER FEES,2011-01-05,2908696,6590206424,6756.16,EDUCATION LEEDS,540462,Unclassified Non Trade,LOCAL GOVERNMENT
"PHASES 1,2 & 3 CHILDRENS CENTR",8440,FEE EXPENSES,2011-01-05,2916995,40504,3897.00,APPLETREE CHILDCARE (SHEFFIELD) LTD,311837,Social Community Care,NURSERIES & CRECHES
HIGHWAY COORDINATION,8440,FEE EXPENSES,2011-01-05,2917818,64126166,14500.00,WSP UK LTD,534642,Consultancy,ENGINEERS - CONSULTING
P&FM CLIENT,8460,CONSULTANTS FEES,2011-01-05,2923618,26331/11104111,8646.00,MACE LTD,382347,Construction,BUILDERS
RFID PROJECT,1183,PURCHASE OF EQUIPMENT,2011-01-05,2925680,SI0003326,77625.00,INTELLIDENT LTD,543685,Consultancy,COMPUTER SYSTEMS & SOFTWARE (D
DIRECTORATE SERVICES,8390,STATIONERY,2011-01-05,2928094,SINV00196924,502.95,R A ROBERTS (OFFICE EQUIPMENT) LTD,207777,Furniture,OFFICE FURNITURE & EQUIPMENT
HALLAM CHILD CENT PH 3,1161,NC&A MAIN CONTRACT,2011-01-05,2928943,12997,6472.00,LAR LTD,542824,Construction,ASBESTOS SURVEYS & REMOVALS
SHEFFIELD HOMES GENERAL,8620,COMPUTER MAINTENANCE,2011-01-05,2932065,826999,120752.99,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
OFF THE SHELF,8440,FEE EXPENSES,2011-01-05,2932124,2010-11-11,2000.00,ACFM,544689,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-01-05,2932320,1196365,2183.34,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
CATERING PREMISES & EQUIPMENT,8010,EQUIPMENT PURCHASE AND REPAIR,2011-01-05,2932659,40927,608.29,BARNSLEY CATERING SERVICES LTD,203262,Catering,CATERING EQUIPMENT
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-01-05,2932662,36858,784.00,W F HOWES LIMITED,313193,Education,PUBLISHERS
CREATIVE SERVICES,9120,OTHER AGENCIES,2011-01-05,2932757,54544,11893.80,INTOPRINT (UK) LIMITED,319560,Facilities Management,PRINTERS
GENERAL CITY WIDE EXPENDITURE,1157,DWELLINGS MAIN CONTRACT,2011-01-05,2934684,ISG/SERV/0015/10,513.22,TELSTAR SECURITY,299814,Facilities Management,SECURITY EQUIPMENT
SNIPS,8180,GRANTS,2011-01-05,2935022,40533,624.75,REDACTED PERSONAL DATA,544228,Social Community Care,HOME CARE SERVICES
KEY STAGE 4 - SPRING LANE,5610,AGENCY STAFF - INVOICE,2011-01-05,2935176,6745,525.00,REACH EDUCATION LTD,463592,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
KEY STAGE 4 - SPRING LANE,8440,FEE EXPENSES,2011-01-05,2935356,FY2010/640,1400.00,SHEFFIELD WEDNESDAY ACADEMY,461589,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
HERITAGE WOODLANDS,8260,WOODLAND DEVELOPMENT EXPENSES,2011-01-05,2935460,1037,1720.00,H N TREES LTD,317072,Environmental Services,TREE WORK & FORESTRY SERVICES
P&FM CLIENT,8460,CONSULTANTS FEES,2011-01-05,2935500,263000000000,8646.00,MACE LTD,382347,Construction,BUILDERS
PAYMENT HOLDING ACCOUNT,8350,MISCELLANEOUS EXPENSES,2011-01-05,2935614,372,65577.00,SHEFFIELD HOMES LTD,503889,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
CS-STRATEGIC MARKETING,8250,MARKETING EXPENSES,2011-01-05,2935872,9868,550.00,DISPLAY LINK LIMITED,417825,Facilities Management,PRINTERS
CREATIVE SERVICES,9120,OTHER AGENCIES,2011-01-05,2935877,31011,1256.92,GARNETT DICKINSON PUBLISHING LTD,205074,Education,NEWSPAPER & MAGAZINE PUBLISHER
CREATIVE SERVICES,9120,OTHER AGENCIES,2011-01-05,2935878,30483,3719.52,GARNETT DICKINSON PUBLISHING LTD,205074,Education,NEWSPAPER & MAGAZINE PUBLISHER
SCHOOL LEADERSHIP AND GOVERNAN,8440,FEE EXPENSES,2011-01-05,2935948,9132,2500.00,MW EDUCATION ASSOCIATES LTD,518054,Human Resources,TRAINING SERVICES
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-01-05,2936305,6700207518,773.42,SWETS INFORMATION SERVICES LTD,208742,Human Resources,INFORMATION SERVICES
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-01-05,2936307,6750054454,813.48,SWETS INFORMATION SERVICES LTD,208742,Human Resources,INFORMATION SERVICES
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-01-05,2936309,6700207515,3614.70,SWETS INFORMATION SERVICES LTD,208742,Human Resources,INFORMATION SERVICES
GREEN OAK-PARK,1161,NC&A MAIN CONTRACT,2011-01-05,2936360,700755/901222,10159.20,WICKSTEED LEISURE LTD,209516,Sports & Playground,PLAYGROUND EQUIPMENT
LANDFILL SITES,8440,FEE EXPENSES,2011-01-05,2936370,56401,2391.47,ENITIAL,480906,Consultancy,ENGINEERS - CONSULTING
STRATEGIC COMM/PARTNERSHIPS,5750,TRAINING EXPENDITURE,2011-01-05,2936464,ICSHEF16121001,810.00,AKSAA LTD,420992,Human Resources,TRAINING CONSULTANTS
WOODLAND ESTATE,6370,GROUNDS MTCE AND ARBORICULTURE,2011-01-05,2936472,1290,950.00,STOURTON ESTATES LTD,438927,Environmental Services,TREE WORK & FORESTRY SERVICES
YOUR ESTATE SERVICES TEAM,6090,TIPPING COSTS,2011-01-05,2936748,834058,1980.00,NEIGHBOURHOODS DIRECTORATE (HOMES),402953,Unclassified Non Trade,LOCAL GOVERNMENT
YOUR ESTATE SERVICES TEAM,6370,GROUNDS MTCE AND ARBORICULTURE,2011-01-05,2936748,834058,41500.00,NEIGHBOURHOODS DIRECTORATE (HOMES),402953,Unclassified Non Trade,LOCAL GOVERNMENT
HIST,8620,COMPUTER MAINTENANCE,2011-01-05,2936748,834058,18673.99,NEIGHBOURHOODS DIRECTORATE (HOMES),402953,Unclassified Non Trade,LOCAL GOVERNMENT
CAPITAL GENERAL,9650,OTHER SERVICE RECHARGES,2011-01-05,2936748,834058,1000.00,NEIGHBOURHOODS DIRECTORATE (HOMES),402953,Unclassified Non Trade,LOCAL GOVERNMENT
SHEFFIELD HOMES ACCOMODATION,6150,ELECTRICITY,2011-01-05,2936748,834058,5625.28,NEIGHBOURHOODS DIRECTORATE (HOMES),402953,Unclassified Non Trade,LOCAL GOVERNMENT
MEMBERS DEVELOPMENT,8440,FEE EXPENSES,2011-01-05,2937378,4001168,1208.83,LOCAL GOVERNMENT FUTURES LTD,510706,Consultancy,BUSINESS & MANAGEMENT CONSULTA
TRANSFORMATION TEAM,5750,TRAINING EXPENDITURE,2011-01-05,2937415,3037390,8100.00,CIPFA BUSINESS LIMITED,301545,Human Resources,INSTITUTES - PROFESSIONAL
LEARNING & DEVELOPMT DELIVERY,5750,TRAINING EXPENDITURE,2011-01-05,2937846,SPF0070/BULKINVOICE001,65000.00,SHEFFIELD HALLAM UNIVERSITY,264637,Unclassified Non Trade,UNIVERSITIES & MEDICAL SCHOOLS
LEARNING & DEVELOPMT DELIVERY,5750,TRAINING EXPENDITURE,2011-01-05,2937847,SPF0070/BULKINVOICE002,10400.00,SHEFFIELD HALLAM UNIVERSITY,264637,Unclassified Non Trade,UNIVERSITIES & MEDICAL SCHOOLS
CONTACT CONTRACTS,9280,CONTACT,2011-01-05,2938332,20426,2479.18,SPECTRUM SOCIAL CARE LIMITED,328608,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
INVESTMENT STANDARDS UNIT,5610,AGENCY STAFF,2011-01-05,2938496,221860291,532.06,REED,341818,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
ACCOMMODATION & DEVEL TEAM,9160,PARTNERSHIP CONTRACTS,2011-01-05,2939751,1463,14125.00,SHEFFIELD MENCAP & GATEWAY,328741,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
MOBILE CARETAKERS,8350,MISCELLANEOUS EXPENSES,2011-01-05,2939769,13535,540.00,GOLF & TURF MACHINERY LIMITED,465593,Vehicles Not Buses,AGRICULTURAL MACHINERY - SALES
HOUSING SOLUTIONS ADMIN,8390,STATIONERY,2011-01-05,2940234,SINV00196382,525.37,R A ROBERTS (OFFICE EQUIPMENT) LTD,207777,Furniture,OFFICE FURNITURE & EQUIPMENT
PROJECT FINANCE,8350,MISCELLANEOUS EXPENSES,2011-01-05,2940275,I00165292,715.50,AON TRADE CREDIT,464823,Financial Services,INSURANCE - OTHER
CORPORATE PARENTING,9120,OTHER AGENCIES,2011-01-05,2940368,SV10/33737,11170.99,NSPCC,351626,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ORGANISATIONAL DEVELOPMENT,8440,FEE EXPENSES,2011-01-05,2940411,1131,4507.75,BRIDGET SKELTON LTD,466623,Consultancy,BUSINESS & MANAGEMENT CONSULTA
CORPORATE PARENTING,8440,FEE EXPENSES,2011-01-05,2940422,SV10/33739,6150.00,NSPCC,351626,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LENDING SERVICES GENERAL,8010,EQUIPMENT PURCHASE AND REPAIR,2011-01-05,2940608,147514,1250.00,COVERGOLD LTD,336436,ICT,DOCUMENT IMAGE PROCESSING SYST
SHEFFIELD HOMES GENERAL,7160,CAR PARKING SPACES AND FEES,2011-01-05,2940615,834674,1293.75,DEL (CARBROOK) SHEFFIELD HOMES,394506,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
INVESTMENT STANDARDS UNIT,5610,AGENCY STAFF,2011-01-05,2940626,221890070,532.06,REED,341818,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
CONTACT CONTRACTS,9280,CONTACT,2011-01-05,2940632,20449,2732.00,SPECTRUM SOCIAL CARE LIMITED,328608,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
CONTACT CONTRACTS,9280,CONTACT,2011-01-05,2940634,20447,1792.65,SPECTRUM SOCIAL CARE LIMITED,328608,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
CREATIVE SERVICES,9120,OTHER AGENCIES,2011-01-05,2940913,INV142840,500.00,A PINDER LTD,202627,Facilities Management,COPYING & DUPLICATING SERVICES
BURGLAR ALARMS,6030,REPAIRS TO TENANTED PROPERTIES,2011-01-05,2940915,SSH/RESPONSIVE/083/11,5609.22,TELSTAR SECURITY,299814,Facilities Management,SECURITY EQUIPMENT
CONTACT CONTRACTS,9280,CONTACT,2011-01-05,2940917,20448,2694.27,SPECTRUM SOCIAL CARE LIMITED,328608,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
BUS ESCORTS/CTS,5610,AGENCY STAFF,2011-01-05,2940918,CTL4876,1249.50,CENTRAL TRAVEL SHEFFIELD LTD,203630,Transport,TAXIS & PRIVATE HIRE
FURNISHED ACCOMMODATION,8050,FLOOR COVERINGS,2011-01-05,2940919,14787,710.00,PYRAMID CARPETS,243612,Building Construction Materials,CARPETS & RUGS - RETAIL
RESPONSIVE REPAIRS,6030,OTHER RESPONSIVE REPAIRS,2011-01-05,2940938,40525,3175.00,SK BUILDING & SURFACING,510909,Construction,BUILDERS
GOVERNANCE TEAM,8270,SUBSCRIPTIONS,2011-01-05,2940955,1449,535.00,OCEAN MEDIA GROUP LTD,453885,Education,NEWSPAPER & MAGAZINE PUBLISHER
CATHERINE STREET SCC (EAST),1163,NC&A SUB CONTRACTORS,2011-01-05,2940956,3677,1150.00,ENVIRONMENTAL DRAINAGE SOLUTIONS LTD,373384,Environmental Services,DRAINAGE CONTRACTORS
CREATIVE SERVICES,9120,OTHER AGENCIES,2011-01-05,2941099,INV142836,500.00,A PINDER LTD,202627,Facilities Management,COPYING & DUPLICATING SERVICES
HG ABATE HUTCLIFFE WOOD,1161,NC&A MAIN CONTRACT,2011-01-05,2941102,ES01785/1,11600.00,LUMSDEN & CARROLL CONSTRUCTION,493342,Construction,BUILDERS
MINOR ADAPTATIONS,6020,REPAIRS AND MTCE - PROGRAMMED,2011-01-05,2941126,1362/10,606.00,PIKE JOINERY LIMITED,453858,Construction,CARPENTERS & JOINERS
MINOR ADAPTATIONS,6020,REPAIRS AND MTCE - PROGRAMMED,2011-01-05,2941127,1363/10,507.00,PIKE JOINERY LIMITED,453858,Construction,CARPENTERS & JOINERS
MINOR ADAPTATIONS,6030,REPAIRS AND MTCE - RESPONSIVE,2011-01-05,2941128,1364/10,758.00,PIKE JOINERY LIMITED,453858,Construction,CARPENTERS & JOINERS
EMPLOYEE DEVELOPMENT,5750,EXTERNAL TRAINERS COSTS,2011-01-05,2941174,008/10/SH,800.00,TARGET INVESTIGATION & TRAINING SERVICES,487776,Human Resources,TRAINING SERVICES
PROJECT MANAGEMENT - SCHEME,8350,MISCELLANEOUS EXPENSES,2011-01-05,2941324,4871,2475.00,YORK ARCHAEOLOGICAL TRUST,538295,Consultancy,ARCHAEOLOGISTS
GOVERNANCE TEAM,5790,EMPLOYEE EXPENSES,2011-01-05,2941327,2010/21/SHO/13/OCT/JD,1089.90,DEAN KNIGHT PARTNERSHIP LTD,455728,Consultancy,ARCHITECTS
GOVERNANCE TEAM,5790,EMPLOYEE EXPENSES,2011-01-05,2941328,2010/22/SHO/14/NOV/JD,1156.50,DEAN KNIGHT PARTNERSHIP LTD,455728,Consultancy,ARCHITECTS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-05,2941376,1011/12233,1475.50,HATHER PLANT HIRE LIMITED,493155,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-05,2941390,71642405,637.75,ELLIOTT FENCEHIRE,204832,Building Construction Materials,TOOL & EQUIPMENT HIRE
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-05,2941393,71642408,637.75,ELLIOTT FENCEHIRE,204832,Building Construction Materials,TOOL & EQUIPMENT HIRE
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-05,2941396,71642411,1135.50,ELLIOTT FENCEHIRE,204832,Building Construction Materials,TOOL & EQUIPMENT HIRE
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-05,2941399,786/10,726.00,MIKE YOUNG ENGINEERING LIMITED,493175,Vehicles Not Buses,MACHINERY - INDUSTRIAL & COMME
