Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-04-04,3008152,J356562 010511,4126.57,REDACTED PERSONAL DATA,549211,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-04-04,3008153,J356564 010511,7129.66,REDACTED PERSONAL DATA,549212,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2011-04-04,3008154,J356565 010511,550.88,REDACTED PERSONAL DATA,549213,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2011-04-04,3008155,J356567 010511,1513.56,REDACTED PERSONAL DATA,549227,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-04-04,3008156,J356569 010511,1985.38,REDACTED PERSONAL DATA,549235,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-04-04,3008157,J356568 010511,3595.54,REDACTED PERSONAL DATA,549236,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-04-04,3008158,J356566 010511,5667.65,REDACTED PERSONAL DATA,549238,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-04-04,3008159,J356573 010511,5009.13,REDACTED PERSONAL DATA,549393,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-04-04,3008160,J356572 010511,885.64,REDACTED PERSONAL DATA,549395,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-04-04,3008161,J356571 010511,843.40,REDACTED PERSONAL DATA,549399,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-04-04,3008162,J356570 010511,4071.73,REDACTED PERSONAL DATA,549403,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2011-04-04,3008163,J356576 010511,1488.86,REDACTED PERSONAL DATA,549409,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2011-04-04,3008164,J356575 010511,1390.16,REDACTED PERSONAL DATA,549416,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2011-04-04,3008166,J356577 010511,655.78,REDACTED PERSONAL DATA,549424,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2011-04-04,3008167,20317,3458.31,CITIZENSHIP FIRST,329379,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008205,402138824SH,500.00,GAP GROUP LTD,205064,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008218,118519,4204.40,BLACKBURNS METALS LIMITED,520195,Unclassified Trade,ALUMINIUM STOCKHOLDERS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008220,410277,3854.69,SALT UNION LIMITED,493089,Unclassified Trade,CHEMICALS & ALLIED PRODUCTS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008221,410319,2952.71,SALT UNION LIMITED,493089,Unclassified Trade,CHEMICALS & ALLIED PRODUCTS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008222,410357,11124.05,SALT UNION LIMITED,493089,Unclassified Trade,CHEMICALS & ALLIED PRODUCTS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008223,410457,1965.73,SALT UNION LIMITED,493089,Unclassified Trade,CHEMICALS & ALLIED PRODUCTS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008229,57198,936.50,HILLSBOROUGH STEELSTOCK LTD,205532,Unclassified Trade,STEEL STOCKHOLDERS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008233,75626,810.00,REDDI-LIGHT LIMITED,493199,Building Construction Materials,LIGHTING WHOLESALERS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008236,85842/B,755.40,WYBONE LTD,209618,Building Construction Materials,"GLASS FIBRE MOULDING, MATERIAL"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008237,87606,564.00,TOFCO LIMITED,493156,Domestic Goods,"ELECTRICAL GOODS SALES, MNFRS"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008242,BBP34424,2148.00,BITUCHEM BUILDING PRODUCTS LIMITED,493182,Building Construction Materials,BUILDERS' MERCHANTS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008248,14382,1896.00,HASLAM TRANSPORT LTD,493139,Building Construction Materials,CONCRETE PRODUCTS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008256,SI/01498086,7632.65,NOMIX ENVIRO,207128,Unclassified Trade,CHEMICALS & ALLIED PRODUCTS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008258,SR/CWL71-OG73A,28214.76,SR PAVING AND GROUNDWORKS LIMITED,502099,Highway Equipment and Materials,PAVING & DRIVEWAY CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008260,YD20055922,1197.00,YEDL,349525,Utilities,ELECTRICITY COMPANIES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008261,ZBB0030431,2669.16,MARSHALLS MONO LIMITED,460984,Building Construction Materials,QUARRIES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008262,ZBB0032083,2761.20,MARSHALLS MONO LIMITED,460984,Building Construction Materials,QUARRIES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008264,152710RI,822.96,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008265,152734RI,894.96,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008266,152735RI,3376.08,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008267,152736RI,1252.24,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008269,152783RI,1105.28,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008270,152784RI,1287.90,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008271,152785RI,516.60,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008272,152787RI,1541.76,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008273,152808RI,1540.00,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008274,152811RI,2641.41,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008275,152813RI,1374.56,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008277,152846RI,1509.20,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008278,152847RI,1444.23,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008279,152848RI,1245.20,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008281,152884RI,1540.88,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008283,152889RI,1324.40,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008285,154520,668.00,THE HELPING HAND COMPANY,328447,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008288,1C00343662,684.91,LAFARGE AGGREGATES LTD,311166,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008290,200180,2694.96,WILLIAM SMITH AND SONS (BARNARD CASTLE),493116,Facilities Management,SIGN WRITERS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008303,317534,633.00,ARDEN WINCH & CO LTD,203023,Clothing,SAFETY EQUIPMENT & CLOTHING
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008305,332753,779.52,INSTARMAC GROUP PLC,483173,Building Construction Materials,CONCRETE PRODUCTS
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008353,MPA20110404106 1,751.00,BANNER CROSS LUNCHEON CLUB,326250,Unclassified Non Trade,PLACES OF WORSHIP
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008354,MPA20110404106 10,753.25,WOODSEATS METHODIST LUNCH CLUB,325667,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008355,MPA20110404106 11,833.25,GREYSTONES LUNCH CLUB,295226,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008357,MPA20110404106 13,667.75,ADLINGTON LUNCHEON CLUB,295201,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008358,MPA20110404106 14,1018.75,DARNALL LUNCH CLUB,295216,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008361,MPA20110404106 17,659.25,THE LIMES LUNCHEON CLUB,295165,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008362,MPA20110404106 18,668.75,DUKE STREET COMMUNITY CENTRE,375030,Unclassified Non Trade,COMMUNITY CENTRES
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008363,MPA20110404106 19,1538.00,ST OSWALDS LUNCHEON CLUB,385325,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008364,MPA20110404106 2,748.00,CHRIST CHURCH PITSMOOR LUNCH CLUB,321910,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008366,MPA20110404106 21,721.50,FIRTH PARK LIBRARY LUNCH CLUB,296989,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008367,MPA20110404106 22,723.75,BIRLEY SPA MONDAY CLUB,295206,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008368,MPA20110404106 23,921.00,BIRLEY SPA WEDNESDAY CLUB,295210,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008370,MPA20110404106 25,627.00,ST SWITHUNS LUNCH CLUB,295166,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008372,MPA20110404106 27,695.25,ST JOHN'S LUNCH CLUB,385324,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008373,MPA20110404106 28,522.25,GRAPEVINE CENTRE LUNCHEON CLUB,295190,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008374,MPA20110404106 29,677.25,PITSMOOR LUNCH CLUB,295194,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008375,MPA20110404106 3,670.00,CROSSPOOL LUNCH CLUB,321911,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008376,MPA20110404106 30,1108.75,THE SALVATION ARMY SHEFFIELD CASTLE,327783,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008379,MPA20110404106 33,671.00,LOUND TOP LUNCH CLUB,295188,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008381,MPA20110404106 35,997.75,SHIREGREEN UNITED REFORMED CHURCH,295203,Unclassified Non Trade,PLACES OF WORSHIP
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008382,MPA20110404106 36,545.25,ST TIMOTHY'S LUNCH CLUB,295163,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008383,MPA20110404106 37,878.25,MEERSBROOK PARK LUNCH CLUB,363027,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008384,MPA20110404106 38,947.50,ST BARTHOLOMEWS LUNCH CLUB,384447,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008387,MPA20110404106 40,856.00,ST LEONARD'S LUNCH CLUB,296991,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008388,MPA20110404106 41,1452.75,ST MARY'S HANDSWORTH LUNCH CLUB,300780,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008389,MPA20110404106 42,827.75,WILLIAM TEMPLE LUNCH CLUB,299806,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008391,MPA20110404106 44,808.00,FOXHILL LUNCH CLUB,349900,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008393,MPA20110404106 46,716.25,LOWER SHIREGREEN LUNCH CLUB,299896,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008396,MPA20110404106 49,1029.75,DIOCESE OF HALLAM,351301,Unclassified Non Trade,RELIGIOUS ORGANISATIONS
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008401,MPA20110404106 53,1503.50,FRECHEVILLE PARISH DAY CENTRE,348612,Unclassified Non Trade,LOCAL GOVERNMENT
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008406,MPA20110404106 58,780.75,LONGLEY LUNCH CLUB,506517,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008407,MPA20110404106 59,636.75,WESLEY HALL LUNCH CLUB,511866,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008408,MPA20110404106 6,520.00,HANDY HANDS GROUP,384446,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008409,MPA20110404106 60,988.00,MOSBOROUGH LUNCH & SOCIAL CLUB,510333,Leisure Services,"CLUBS & ASSOCIATIONS - SOCIAL,"
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008411,MPA20110404106 62,685.25,THE THURSDAY CLUB,451641,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008413,MPA20110404106 64,582.50,MANOR LODGE LUNCHEON CLUB,545135,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008414,MPA20110404106 65,638.25,MADINA ASIAN ELDERLY WOMEN'S LUNCH CLUB,549528,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008415,MPA20110404106 66,590.00,MADINA ELDERLY DAY CARE CENTRE (MEN'S LU,549532,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008416,MPA20110404106 67,610.00,ELDERS HEALTH & WELLBEING GROUP,545137,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LUNCH CLUB GRANT,8180,GRANTS,2011-04-04,3008417,MPA20110404106 7,705.75,OUGHTIBRIDGE & DISTRICT LUNCH CLUB,325339,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
HOMELESSNESS BED & BREAKFAST,6210,BED & BREAKFAST PAYMENTS,2011-04-04,3008425,SCC003385,980.00,ALARA,341742,Facilities Management,GUEST HOUSES
HOMELESSNESS BED & BREAKFAST,6210,BED & BREAKFAST PAYMENTS,2011-04-04,3008427,LSA172,528.00,LALBAGH,461745,Facilities Management,GUEST HOUSES
HOMELESSNESS BED & BREAKFAST,6210,BED & BREAKFAST PAYMENTS,2011-04-04,3008428,011/2011,3059.53,EARL MARSHALL GUEST HOUSE,391589,Facilities Management,GUEST HOUSES
HOMELESSNESS BED & BREAKFAST,6210,BED & BREAKFAST PAYMENTS,2011-04-04,3008429,012/2011,1947.05,EARL MARSHALL GUEST HOUSE,391589,Facilities Management,GUEST HOUSES
HOMELESSNESS BED & BREAKFAST,6210,BED & BREAKFAST PAYMENTS,2011-04-04,3008430,013/2011,1579.00,EARL MARSHALL GUEST HOUSE,391589,Facilities Management,GUEST HOUSES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008435,1103/17685,885.75,HATHER PLANT HIRE LIMITED,493155,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008437,151539RI,881.76,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008438,152863RI,818.40,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008440,2796027,2312.94,LAFARGE UK SERVICES,493084,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008441,2796052,2312.94,LAFARGE UK SERVICES,493084,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008442,2850050376,2391.00,VEOLIA ENVIRONMENTAL SERVICES,464059,Environmental Services,WASTE DISPOSAL SERVICES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008445,410405,12900.60,SALT UNION LIMITED,493089,Unclassified Trade,CHEMICALS & ALLIED PRODUCTS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008449,55766,936.50,HILLSBOROUGH STEELSTOCK LTD,205532,Unclassified Trade,STEEL STOCKHOLDERS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008453,5779,969.75,A & W HELLIWELL & SONS LTD,202556,Unclassified Trade,FARMING - LIVESTOCK & OTHER AN
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008455,5780,1012.75,A & W HELLIWELL & SONS LTD,202556,Unclassified Trade,FARMING - LIVESTOCK & OTHER AN
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008456,5781,799.70,A & W HELLIWELL & SONS LTD,202556,Unclassified Trade,FARMING - LIVESTOCK & OTHER AN
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008459,5784,637.50,A & W HELLIWELL & SONS LTD,202556,Unclassified Trade,FARMING - LIVESTOCK & OTHER AN
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008461,5786,978.38,A & W HELLIWELL & SONS LTD,202556,Unclassified Trade,FARMING - LIVESTOCK & OTHER AN
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008465,1098304484,610.89,KONICA MINOLTA BUSINESS SOLUTIONS EAST,206267,ICT,OFFICE EQUIPMENT MNFRS & DISTR
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008470,5794,1350.50,A & W HELLIWELL & SONS LTD,202556,Unclassified Trade,FARMING - LIVESTOCK & OTHER AN
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008482,KTS2011642,2150.00,KEY TRAFFIC SYSTEMS LTD.,206214,Consultancy,COMPUTER SYSTEMS & SOFTWARE (D
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008486,ZBB0032814,1022.40,MARSHALLS MONO LIMITED,460984,Building Construction Materials,QUARRIES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008487,1098304486,565.58,KONICA MINOLTA BUSINESS SOLUTIONS EAST,206267,ICT,OFFICE EQUIPMENT MNFRS & DISTR
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-04,3008489,1098304488,1006.29,KONICA MINOLTA BUSINESS SOLUTIONS EAST,206267,ICT,OFFICE EQUIPMENT MNFRS & DISTR
PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2011-04-04,3008519,J354866 030411,649.68,REDACTED PERSONAL DATA,328070,Social Community Care,HOME CARE SERVICES
PURCHASING,9190,DIRECT PAYMENTS,2011-04-04,3008534,J356722 010511,3168.80,REDACTED PERSONAL DATA,547972,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-04-04,3008535,J356723 010511,650.00,REDACTED PERSONAL DATA,548852,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-04-04,3008537,J356725 010511,3219.00,REDACTED PERSONAL DATA,549411,Social Community Care,CAREFIRST DIRECT PAYMENTS
MFDS,8370,MFD CHARGES,2011-04-04,3008556,1098491345,9030.93,KONICA MINOLTA BUSINESS SOLUTIONS EAST,206267,ICT,OFFICE EQUIPMENT MNFRS & DISTR
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-04-04,3008643,J333433 060211,1547.88,HEARTLANDS NURSING HOME,478368,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-04-04,3008644,J341013 060311,1547.88,HEARTLANDS NURSING HOME,478368,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-04-04,3008645,J349420 030411,1547.88,HEARTLANDS NURSING HOME,478368,Social Community Care,NURSING HOMES
INDEPENDENT RESIDENTAL PLACEME,9270,INDEPENDENT RESIDENTIAL PMENT,2011-04-04,3008648,1977361,15768.33,RNIB,295117,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2011-04-04,3008649,4224,2671.60,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2011-04-04,3008650,4233,3664.29,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2011-04-04,3008652,4271,8957.14,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2011-04-04,3008653,4533,3212.88,ACTION FOR CHILDREN,503682,Unclassified Trade,ACCOMMODATION AGENCIES - RESID
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2011-04-04,3008654,4524,2516.48,ACTION FOR CHILDREN,503682,Unclassified Trade,ACCOMMODATION AGENCIES - RESID
CO-ORDINATED ASSESSMENT,9270,CARELEAVERS INDEPENDENT LIVING,2011-04-04,3008657,14145,703.45,LANGUAGE LINE LIMITED,471915,Human Resources,TRANSLATORS & INTERPRETERS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-04-04,3008664,J356804 010511,1173.70,REDACTED PERSONAL DATA,549221,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2011-04-04,3008667,J356809 010511,2682.00,REDACTED PERSONAL DATA,549418,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,CITYWIDE SPOT,2011-04-04,3008668,265-004224,522.00,LEONARD CHESHIRE SERVICES,329306,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
MFDS,8370,MFD CHARGES,2011-04-04,3008705,1098160525,7076.63,KONICA MINOLTA BUSINESS SOLUTIONS EAST,206267,ICT,OFFICE EQUIPMENT MNFRS & DISTR
CREATIVE SERVICES,8380,PHOTOCOPYING,2011-04-04,3008712,1098567287,1557.86,KONICA MINOLTA BUSINESS SOLUTIONS EAST,206267,ICT,OFFICE EQUIPMENT MNFRS & DISTR
CORPORATE MAIL,8570,POSTAGE & DELIVERY,2011-04-04,3008729,9033296633,9084.49,ROYAL MAIL GROUP PLC,295326,Mail Services,DELIVERY SERVICES
