Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2012-07-02,3289229,106713,3096.00,THE KEYS GROUP,328876,Social Community Care,CHILDREN'S HOMES
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2012-07-02,3289230,754REVISED,3000.00,TURNAROUND,456381,Social Community Care,CHILDREN'S HOMES
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2012-07-02,3289231,816,15972.76,REDACTED PERSONAL DATA,326884,Social Community Care,CHILDCARE SERVICES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2012-07-02,3289233,ESG:05A,1628.58,JORDAN XAVIER LTD,565147,Unclassified Trade,ACCOMMODATION AGENCIES - RESID
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2012-07-02,3289234,ESG:06,1682.86,JORDAN XAVIER LTD,565147,Unclassified Trade,ACCOMMODATION AGENCIES - RESID
WEST SA - CIN S17,9270,CARELEAVERS INDEPENDENT LIVING,2012-07-02,3289237,1116,565.92,CROSSROADS CARE ATTENDANT S.,361857,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289129,J490992 240612,7404.57,COUMES BROOK,362149,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289130,J490994 240612,7716.29,CHATSWORTH GRANGE EMI N HOME,362033,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289131,J491313 240612,10990.62,BROOMHOUSE,362002,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289132,J491317 240612,7530.71,ASCOT LODGE CARE HOME,362118,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289133,J491318 240612,7543.00,BEECHY KNOLL,362144,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289134,J491588 220712,7832.60,COUMES BROOK,362149,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289135,J491592 220712,7479.40,100 BEIGHTON ROAD,362152,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289135,J491592 220712,16950.40,100 BEIGHTON ROAD,362152,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289136,J491594 220712,6544.00,67 BIRCH AVENUE NURSING HOME,362108,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289137,J491596 220712,17296.92,COTTAM ROAD SCHEME,362167,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289137,J491596 220712,4419.44,COTTAM ROAD SCHEME,362167,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289138,J491599 220712,33668.00,GRANGE CRESCENT,361898,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289139,J491602 220712,39360.00,BURNT TREE CROFT,361793,Social Community Care,RESIDENTIAL CARE HOMES
PDSI PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289140,J491603 220712,5833.12,CASTELAYN,361796,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289140,J491603 220712,28394.32,CASTELAYN,361796,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289141,J491606 220712,25684.57,HAWKHILLS,361795,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289142,J491608 220712,36360.00,KNOWLE HILL,361798,Social Community Care,RESIDENTIAL CARE HOMES
PDSI PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289143,J491609 220712,6027.84,PADDOCK HILL,361797,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289143,J491609 220712,15072.00,PADDOCK HILL,361797,Social Community Care,RESIDENTIAL CARE HOMES
PDSI PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289144,J491616 220712,5720.04,CARRWOOD HOUSE HOME,362165,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289144,J491616 220712,3917.32,CARRWOOD HOUSE HOME,362165,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289144,J491616 220712,4220.96,CARRWOOD HOUSE HOME,362165,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289144,J491616 220712,12789.52,CARRWOOD HOUSE HOME,362165,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289145,J491622 220712,25068.00,CHATSWORTH GRANGE EMI N HOME,362033,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289146,J491627 220712,7191.96,CEDAR LODGE RH,362171,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289147,J491631 220712,9271.20,BROOMHOUSE,362002,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289148,J491648 220712,16400.00,CROFT ACRES,361758,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289149,J491656 220712,6389.64,CARE SHANGTON,362004,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289150,J491675 220712,9414.28,BETHANY HOUSE,361787,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289151,J491677 220712,4128.00,BROOMCROFT HOUSE,361960,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289153,J491692 220712,1673.12,CAMBRON HOUSE CARE HOME,361832,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289154,J491700 220712,13277.48,CRAGSIDE HOUSE RES. HOME,361926,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289155,J491707 220712,1716.00,BROADACRES CARE HOME,522768,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289156,J491712 220712,11995.52,209-211 BURNCROSS ROAD,361965,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289157,J491724 220712,10216.14,ALEXANDER COURT CARE HOME,361889,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289157,J491724 220712,24160.00,ALEXANDER COURT CARE HOME,361889,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289158,J491725 220712,9632.00,ASCOT LODGE CARE HOME,362118,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289158,J491725 220712,14676.00,ASCOT LODGE CARE HOME,362118,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289159,J491729 220712,31284.00,BEECHY KNOLL,362144,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289160,J491741 220712,1624.00,CLIFF HOUSE RESIDENTIAL HOME,362088,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289161,J491749 220712,13216.00,CAIRN HOME,368330,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289162,J491757 220712,17204.00,BLENHEIM COURT,368328,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289163,J491758 220712,11648.00,ROSEBERRY CARE CENTRES GB LTD,368334,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289163,J491758 220712,17444.00,ROSEBERRY CARE CENTRES GB LTD,368334,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289164,J491759 220712,1564.00,CLUMBER COURT CARE HOME,368325,Social Community Care,RESIDENTIAL CARE HOMES
PDSI PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289165,J491760 220712,1537.16,BROOKVIEW NURSING HOME,368323,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289165,J491760 220712,3196.00,BROOKVIEW NURSING HOME,368323,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289165,J491760 220712,1564.00,BROOKVIEW NURSING HOME,368323,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2012-07-02,3289166,J491790 220712,6373.12,BUCKWOOD VIEW N H,409173,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289166,J491790 220712,5459.04,BUCKWOOD VIEW N H,409173,Social Community Care,NURSING HOMES
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289167,J491796 220712,3882.60,CHURCH VIEW RESIDENTIAL N/H,424064,Unclassified Non Trade,PLACES OF WORSHIP
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289168,J491801 220712,1580.00,BRAILSFORD HOUSE RESIDENTIAL HOME,430727,Social Community Care,RESIDENTIAL CARE HOMES
PDSI PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289169,J491821 220712,3636.72,CLARO ROAD,463335,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289170,J491831 220712,1608.00,BELGRAVE COURT RESIDENTIAL CARE HOME,487981,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289171,J491832 220712,1704.00,THE CRAVEN NURSING HOME,487982,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289172,J491844 220712,2883.04,THE CORNER HOUSE RESIDENTIAL HOME,509711,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289173,J491852 220712,52643.00,IDEAL CARE HOMES,524235,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289174,J491863 220712,8233.76,ICON CARE LTD T/A CHAMWOOD,550309,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-02,3289176,J402183 210811,4067.14,CLIFF HOUSE NURSING HOME,361837,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,4260,NURSING COSTS RECOVERED,2012-07-02,3289177,J402550 180911,1543.85,CLIFF HOUSE NURSING HOME,361837,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289178,J476645 270512,4844.00,ATHORPE LODGE,361941,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289180,J485004 240612,4844.00,ATHORPE LODGE,361941,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289181,J485022 240612,13277.48,CRAGSIDE HOUSE RES. HOME,361926,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289182,J485116 240612,4836.84,CHESTNUT GRANGE,418583,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-02,3289183,J485137 240612,6885.52,BROOK LODGE,475031,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,4260,RESIDENTIAL COSTS RECOVERED,2012-07-02,3289187,J488579 240612,544.95,100 BEIGHTON ROAD,362152,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2012-07-02,3289189,J491547 240612,740.00,CASTELAYN,361796,Social Community Care,RESIDENTIAL CARE HOMES
COMMUNITY ASSEMBLY CENTRAL,9120,OTHER AGENCIES,2012-07-03,3290286,ERS INVOICE68720,4987.00,NUCA TRADING AS ZEST,503219,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
VS - BUILDING COHESION,8180,GRANTS,2012-07-03,3290287,ERS INVOICE68721,2332.00,SHOPMOBILITY SHEFFIELD LTD,362429,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
VS - INFRASTRUCTURE SUPPORT,8180,GRANTS,2012-07-03,3290288,ERS INVOICE68722,1332.00,SHEFFIELD DIOCESAN BOARD OF FINANCE,328478,Unclassified Non Trade,RELIGIOUS ORGANISATIONS
PARKHILL DEMOLITION SHM (STH),1143,COMPENSATION,2012-07-03,3290294,ERS INVOICE68728,4669.53,REDACTED PERSONAL DATA,569627,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CLAIMS,8740,HIGHWAYS,2012-07-03,3290303,ERS INVOICE68737,566.00,DEPARTMENT FOR WORK & PENSIONS,326920,Unclassified Non Trade,CENTRAL GOVERNMENT
CLAIMS,8740,MOTOR VEHICLE,2012-07-03,3290304,ERS INVOICE68738,500.00,REDACTED PERSONAL DATA,569667,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
COMMUNITY ASSEMBLY SOUTH EAST,9120,OTHER AGENCIES,2012-07-03,3290336,ERS INVOICE68772,4400.00,SHEFFIELD WELL-BEING CONSORTIUM,503588,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
UNIVERSAL YOUTH SERVICE,9120,OTHER AGENCIES,2012-07-03,3290337,ERS INVOICE68773,1444.00,SHINE HEALTH ACADEMY LTD,449549,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2012-07-03,3289956,5088,7800.64,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CLIMATE IMPACT FUND,1194,OTHER FEES,2012-07-03,3290339,ERS INVOICE68775,4950.00,GROW SHEFFIELD,509289,Unclassified Non Trade,COMMUNITY PROJECTS
UNIVERSAL YOUTH SERVICE,9120,OTHER AGENCIES,2012-07-03,3290340,ERS INVOICE68776,1862.00,DOUBLE SIX YOUTH CLUB,447317,Unclassified Non Trade,YOUTH ORGANISATIONS & CENTRES
COMMUNITY ASSEMBLY CENTRAL,8180,GRANTS,2012-07-03,3290341,ERS INVOICE68777,1000.00,MAGNATIZED,539016,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
UNIVERSAL YOUTH SERVICE,9120,OTHER AGENCIES,2012-07-03,3290347,ERS INVOICE68783,800.00,WYBOURN COMMUNITY PRIMARY SCHOOL,517766,Unclassified Non Trade,NURSERY SCHOOLS
CORONIAL SERVICES,8440,PATHOLOGIST INVOICE,2012-07-03,3290356,ERS INVOICE68792,862.90,DR MINI C VARGHESE,567541,Medical,DOCTORS
FOSTERING DEVELOPMENT,8550,OTHER SERVICES,2012-07-03,3290472,ERS INVOICE68799,800.00,REDACTED PERSONAL DATA,569526,Social Community Care,ADOPTION & FOSTERING
COMMUNITY ASSEMBLY SOUTH,9120,OTHER AGENCIES,2012-07-03,3290473,ERS INVOICE68800,5250.00,GLEADLESS VALLEY COMMUNITY FORUM,394371,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
COMMUNITY ASSEMBLY SOUTH,9120,OTHER AGENCIES,2012-07-03,3290474,ERS INVOICE68801,1000.00,HEELEY CITY FARM,301277,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
COMMUNITY ASSEMBLY SOUTH,9120,OTHER AGENCIES,2012-07-03,3290475,ERS INVOICE68802,753.00,SHINE HEALTH ACADEMY LTD,449549,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
COMMUNITY ASSEMBLY SOUTH,9120,OTHER AGENCIES,2012-07-03,3290477,ERS INVOICE68804,1000.00,WOODSEATS FESTIVAL GROUP,487816,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
VS - TACKLING POVERTY,8180,GRANTS,2012-07-03,3290498,ERS INVOICE68825,1444.00,YEMENI COMMUNITY ASSOCIATION,297388,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LEEDS - WY SUB REGION HAL,1194,OTHER FEES,2012-07-03,3290507,ERS INVOICE68834,6335.10,BPS LTD,527843,Construction,BUILDERS
LEEDS - WY SUB REGION HAL,1194,OTHER FEES,2012-07-03,3290508,ERS INVOICE68835,625.56,LEEDS CITY COUNCIL,515679,Unclassified Non Trade,LOCAL GOVERNMENT
COMMUNITY ASSEMBLY SOUTH EAST,9120,OTHER AGENCIES,2012-07-03,3290515,ERS INVOICE68842,500.00,REDACTED PERSONAL DATA,569740,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
RECRUITMENT ADVERTISING,5720,RECRUIT. ADV. - INVOICE,2012-07-03,3270796,20719012,2644.86,REED BUSINESS INFORMATION LIMITED,350053,Education,PUBLISHERS
MAST STRATEGY,8440,FEE EXPENSES,2012-07-03,3277763,213841,10500.00,SHELTER,361160,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CITY CENTRE PROMOTIONAL PLAN,8440,FEE EXPENSES,2012-07-03,3277831,41070,1000.00,GARY BIRTLES T/A GROOVY GAZZA PRODUCTION,552740,Leisure Services,MUSICIANS & COMPOSERS
CITY WIDE CHILD CARE CONTRACT,8440,FEE EXPENSES,2012-07-03,3283671,161,36473.00,MANOR & CASTLE DEVELOPMENT TRUST,314473,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
YOUTH OFFENDING SERVICE,8010,EQUIPMENT PURCHASE AND REPAIR,2012-07-03,3283749,12665,957.50,SHAPE POSTURE SEATING,401789,Furniture,OFFICE FURNITURE & EQUIPMENT
BARKERS POOL,6030,REPAIRS AND MTCE - RESPONSIVE,2012-07-03,3284278,29158,530.77,DAMAR SUPPLIES LTD,471680,Sports & Playground,SWIMMING POOL EQUIPMENT & SUPP
ALLOTMENTS,8060,MATERIALS AND SUPPLIES GENERAL,2012-07-03,3284679,124615,739.47,H HARROLD & SONS LTD,205285,Facilities Management,LOCK SMITHS
CITY CENTRE MANAGEMENT & ADMIN,8440,FEE EXPENSES,2012-07-03,3285641,41080,2000.00,THE STREET FOOD CHEF,569199,Catering,CATERING - MOBILE
VACANT REPAIRS,8440,FEE EXPENSES,2012-07-03,3285807,12637,1200.00,RICHMOND ENVIRONMENTAL SERVICES,331472,Environmental Services,DRAIN & SEWER CLEARANCE
BIS CORE SERVICES,8270,SUBSCRIPTIONS,2012-07-03,3286052,20070944,17100.00,GARTNER UK LTD,502369,Consultancy,COMPUTER CONSULTANTS
SECURE PLACEMENTS,9270,SECURE PLACEMENTS - REMAND,2012-07-03,3286141,700797913,1932.03,DURHAM COUNTY COUNCIL,316046,Unclassified Non Trade,LOCAL GOVERNMENT
DISADVANTAGED AREA FUNDING,9120,OTHER AGENCIES,2012-07-03,3286164,48/12,3000.00,DARNALL FORUM LTD,447697,Unclassified Non Trade,COMMUNITY PROJECTS
CITY WIDE CHILD CARE CONTRACT,8440,FEE EXPENSES,2012-07-03,3286761,9,47592.00,TINSLEY PARENTS & CHILDRENS CONSORTIUM,478244,Social Community Care,NURSERIES & CRECHES
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2012-07-03,3287131,9002477,514.24,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
PUBLIC REALM OH AND SUPPORT,6370,GROUNDS MTCE AND ARBORICULTURE,2012-07-03,3287159,7940610,1245.20,CARLTON FUELS LTD,476852,Utilities,OIL FUEL DISTRIBUTORS
ASSET MANAGEMENT,8440,FEE EXPENSES,2012-07-03,3287408,INV115397,916.70,NATIONAL ENERGY SERVICES LIMITED,298519,Consultancy,ENERGY CONSERVATION CONSULTANT
DH - UTILITIES,1161,NC&A MAIN CONTRACT,2012-07-03,3287476,9907,1794.00,SOUTH YORKSHIRE FIRE & RESCUE AUTHORITY,301094,Unclassified Non Trade,FIRE STATIONS
CONTACT CONTRACTS,9280,CONTACT,2012-07-03,3287508,425,1667.64,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
OTHER REPAIRS & FEES,6030,OTHER RESPONSIVE REPAIRS,2012-07-03,3287511,10686480,2100.00,RENTOKIL INITIAL UK LTD,437082,Cleaning and Janitorial,CLEANING SERVICES - COMMERCIAL
CENTRAL SUPPORT COSTS,8270,SUBSCRIPTIONS,2012-07-03,3287593,451781,7879.71,THE COPYRIGHT LICENSING AGENCY LIMITED,322414,Legal Services,COPYRIGHT AGENTS
COM.UNITY,9120,OTHER AGENCIES,2012-07-03,3287624,6565,3750.00,SHEFFIELD FUTURES,322702,Medical,COUNSELLING & ADVICE SERVICES
LA MUSIC SERVICES,8010,EQUIPMENT PURCHASE AND REPAIR,2012-07-03,3287625,M505583,1039.11,GEAR 4 MUSIC,434258,Education,MUSICAL INSTRUMENTS & SHEET MU
MILLENNIUM SQUARE,8060,MATERIALS AND SUPPLIES GENERAL,2012-07-03,3287701,14792,602.13,TOTAL POOL CHEMICALS LTD,552673,Unclassified Trade,CHEMICALS - DISTRIBUTORS & WHO
CORONIAL SERVICES,8440,HISTOLOGY FEES,2012-07-03,3287704,2100143733,6416.99,SHEFFIELD CHILDRENS HOSPITAL,489904,Unclassified Non Trade,HOSPITALS
CORONIAL SERVICES,8100,RECHARGEABLE PURCHASES,2012-07-03,3287706,6017647,7760.64,BARNSLEY HOSPITAL NHS FT,308864,Unclassified Non Trade,HOSPITALS
HOMELESS INTERIM ACCOMM,7060,EXTERNAL VEHICLE HIRE,2012-07-03,3288691,545790,699.00,MERCURY CARS,326445,Transport,TAXIS & PRIVATE HIRE
14-19 DIPLOMA DELIVERY,9120,OTHER AGENCIES,2012-07-03,3288794,72,3150.00,WHIRLOW HALL FARM TRUST LTD,318019,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
YOUTH OFFENDING SERVICE,9120,OTHER AGENCIES,2012-07-03,3288803,27,35162.50,REMEDI,329612,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SHARROW ALMO WORKS,1165,NC&A OTHER,2012-07-03,3288822,11120096,1011.94,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
SHARROW ALMO WORKS,1165,NC&A OTHER,2012-07-03,3288826,11120095,9455.30,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
SECURITY SERVICES,8540,SECURITY SERVICES,2012-07-03,3289288,3255116,988.76,CHUBB ELECTRONIC SECURITY LIMITED,205751,Facilities Management,SECURITY SERVICES
CCTV,6020,REPAIRS AND MTCE - PROGRAMMED,2012-07-03,3289305,176233,650.00,CSL DUALCOM,550429,Facilities Management,SECURITY EQUIPMENT INSTALLERS
CONTACT CONTRACTS,9280,CONTACT,2012-07-03,3289314,5140,6409.95,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CITY WIDE CONTRACTS,8440,FEE EXPENSES,2012-07-03,3289317,12/132,71025.00,COMMUNITY LEGAL ADVICE SERVICE,472004,Legal Services,LEGAL SERVICES
STANIFORTH ROAD WORKSHOPS,8110,"CLOTHING, UNIFORM AND LAUNDRY",2012-07-03,3289325,16479,675.00,EASTWICK ENGINEERING SERVICES,204579,Vehicles Not Buses,GARAGE EQUIPMENT
CONTACT CONTRACTS,9280,CONTACT,2012-07-03,3289331,10276/17,8517.33,SSA SOCIAL WORK LTD,329517,Human Resources,NURSING AGENCIES
GBORO DPT/FINAL AC LOVE/KMOAT,1157,DWELLINGS MAIN CONTRACT,2012-07-03,3289440,8705,800.00,MICHAEL DYSON ASSOCIATES LTD,567736,Consultancy,INDUSTRIAL CONSULTANTS
SEN ASSESSMENT & PLACEMENT TEA,8440,FEE EXPENSES,2012-07-03,3289508,2100144174,1450.72,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,449452,Unclassified Non Trade,HOSPITALS
CITY WIDE CONTRACTS,8440,FEE EXPENSES,2012-07-03,3289509,2100144183,24990.00,NHS PROVIDER SERVICES,455606,Unclassified Non Trade,HEALTH AUTHORITIES
CONTACT CONTRACTS,9280,CONTACT,2012-07-03,3289513,5142,6770.95,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-07-03,3289624,1482,2548.35,RIVENDELL LAKE HOUSING ASSOCIATION,428335,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-07-03,3289627,1480,2548.35,RIVENDELL LAKE HOUSING ASSOCIATION,428335,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
SEN ASSESSMENT & PLACEMENT TEA,8440,FEE EXPENSES,2012-07-03,3289655,2100144171,1934.29,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,449452,Unclassified Non Trade,HOSPITALS
CREMATORIA,8010,EQUIPMENT PURCHASE AND REPAIR,2012-07-03,3289660,51255,864.00,FIBROUS LIMITED,204853,Furniture,DISPLAY FIXTURES & MATERIALS
