Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
HOWDEN HOUSE PFI CONTRACT,9620,FINANCIAL PROCESSES,2013-04-04,3434367,25884,372146.56,LR (SHEFFIELD PFI) LIMITED,456582,Facilities Management,FACILITIES MANAGEMENT
MANAGEMENT & SUPPORT SERVICES,8390,STATIONERY,2013-04-04,3434847,SINV00247732,657.22,R A ROBERTS (OFFICE EQUIPMENT) LTD,207777,Furniture,OFFICE FURNITURE & EQUIPMENT
CREATIVE SERVICES,9120,OTHER AGENCIES,2013-04-04,3434892,ID243106,1400.00,CBS OUTDOOR LTD,377941,Facilities Management,ADVERTISING - OUTDOOR
EXECUTOR SERVICES,8090,BEREAVEMENT SUPPLIES,2013-04-04,3435035,F49960-04987,415.00,SHEFFIELD CO-OPERATIVE FUNERALCARE,203171,Environmental Services,FUNERAL SERVICES
PARKS OPERATIONS EAST,6370,GROUNDS MTCE AND ARBORICULTURE,2013-04-04,3435038,114,828.00,WHITTAKERS GROUND CARE,401131,Construction,LANDSCAPE CONTRACTORS & GARDEN
SNIPS,8180,GRANTS,2013-04-04,3435213,41368,2050.00,RAY OF HOPE,385097,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
INSURANCE AND RISK,5750,TRAINING EXPENDITURE,2013-04-04,3435282,23311,1240.00,ALARM,341885,Human Resources,BUSINESS & TRADE ORGANISATIONS
INTELLIGENT TRANSPORT SYSTEMS,6390,NETWORK COMMUNICATIONS,2013-04-04,3434803,VP98220270M12801CZ,393.09,BRITISH TELECOMMUNICATIONS PLC,295860,ICT,TELECOMMUNICATION SERVICES
MEETING ROOMS NORTH AREA,6190,WATER SERVICES,2013-04-04,3434808,334000000000000,392.68,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
CARE4YOU SERVICE,6150,ELECTRICITY,2013-04-04,3434814,1106936241,256.41,KONICA MINOLTA BUSINESS SOLUTIONS EAST,206267,ICT,OFFICE EQUIPMENT MNFRS & DISTR
MEETING ROOMS NORTH AREA,6190,WATER SERVICES,2013-04-04,3434816,335000000000000,403.97,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
MEETING ROOMS NORTH AREA,6190,WATER SERVICES,2013-04-04,3434817,334000000000000,333.38,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
MEETING ROOMS NORTH AREA,6190,WATER SERVICES,2013-04-04,3434818,334000000000000,355.96,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2013-04-04,3434823,15984,402.34,KESP LTD T/A GMC PARTSLINE,205021,Building Construction Materials,"NUTS, BOLTS & FIXINGS"
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2013-04-04,3434824,15983,400.00,KESP LTD T/A GMC PARTSLINE,205021,Building Construction Materials,"NUTS, BOLTS & FIXINGS"
UTILITIES,6160,GAS,2013-04-04,3434825,A3765838/S1869876,3391.40,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2013-04-04,3434829,14413488,363.63,LOOKERS FORD,474939,Vehicles Not Buses,CAR DEALERS
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2013-04-04,3434830,14413225,471.93,LOOKERS FORD,474939,Vehicles Not Buses,CAR DEALERS
STANIFORTH ROAD WORKSHOPS,8070,STOCKS AND STORES,2013-04-04,3434831,14413204,497.53,LOOKERS FORD,474939,Vehicles Not Buses,CAR DEALERS
EAST MAST,6190,WATER SERVICES,2013-04-04,3434963,A3671918/1007407,298.79,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
STADIA TECHNOLOGY PARK,6150,ELECTRICITY,2013-04-04,3434964,A3558478/381362,333.03,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
CORPORATE MAIL,8570,POSTAGE & DELIVERY,2013-04-04,3434967,9042598241,283.33,ROYAL MAIL GROUP LTD,295326,Mail Services,DELIVERY SERVICES
STADIA TECHNOLOGY PARK,6150,ELECTRICITY,2013-04-04,3434972,A3558451/1368142,702.50,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
STADIA TECHNOLOGY PARK,6150,ELECTRICITY,2013-04-04,3434973,A3570940/1496829,320.01,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
PFI 3,6150,ELECTRICITY,2013-04-04,3434977,A3644459/S1795523,3805.17,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
HOMELESS INTERIM ACCOMM,6210,BED & BREAKFAST PAYMENTS,2013-04-04,3434851,SCC005320,531.60,ALARA,341742,Facilities Management,GUEST HOUSES
HOMELESS INTERIM ACCOMM,6210,BED & BREAKFAST PAYMENTS,2013-04-04,3434852,010/2013,2997.10,EARL MARSHALL GUEST HOUSE,391589,Facilities Management,GUEST HOUSES
HOMELESS INTERIM ACCOMM,6210,BED & BREAKFAST PAYMENTS,2013-04-04,3434853,299,1117.40,BURNGREAVE B & B,466986,Facilities Management,GUEST HOUSES
HOMELESS INTERIM ACCOMM,6210,BED & BREAKFAST PAYMENTS,2013-04-04,3434854,300,1222.00,BURNGREAVE B & B,466986,Facilities Management,GUEST HOUSES
HOMELESS INTERIM ACCOMM,6210,BED & BREAKFAST PAYMENTS,2013-04-04,3434855,301,1433.50,BURNGREAVE B & B,466986,Facilities Management,GUEST HOUSES
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434325,J587939,2650.80,REDACTED PERSONAL DATA,543024,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-04,3434326,J587939,5760.00,A4E,547567,Human Resources,TRAINING SERVICES
PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434328,J587939,2924.57,SHEFFIELD MIND,556296,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-04,3434330,J587939,1570.00,PENDERELS TRUST,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-04,3434331,J587939,355.47,AUTISM PLUS,557461,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-04-04,3434333,J587939,937.84,SPECTRUM SOCIAL CARE,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434334,J587939,3449.85,SACMHA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434335,J587939,1747.12,IDK SUPPORT 4 YOU LTD - SUPPORT PLANNING,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-04,3434335,J587939,1523.35,IDK SUPPORT 4 YOU LTD - SUPPORT PLANNING,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434336,J587939,1386.89,REDACTED PERSONAL DATA,562233,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434337,J587939,422.87,REDACTED PERSONAL DATA,562271,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434339,J587939,1805.60,NOMAD OPENING DOORS,568571,Social Community Care,HOME SUPPORT SERVICES
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-04-04,3434342,J587939,1562.86,ONE TO ONE SUPPORT SERVICES,571404,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434344,J587939,313.06,REDACTED PERSONAL DATA,575645,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434345,J587939,1122.43,MY CHOICE LOCAL,576122,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434346,J587939,1030.61,REDACTED PERSONAL DATA,581025,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434347,J587939,2816.25,REDACTED PERSONAL DATA,581093,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434348,J587939,4348.17,REDACTED PERSONAL DATA,581099,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-04-04,3434349,J587939,400.59,REDACTED PERSONAL DATA,581109,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,SUPPORT PLANNING COSTS,2013-04-04,3434353,J587940,480.00,IDK SUPPORT 4 YOU LTD - MANAGED ACCOUNTS,562179,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,SUPPORT PLANNING COSTS,2013-04-04,3434354,J587940,251.00,SMART SUPPORT SERVICES (SHEFFIELD) LTD,565200,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,SUPPORT PLANNING COSTS,2013-04-04,3434355,J587940,390.00,AGE UK,568628,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,SUPPORT PLANNING COSTS,2013-04-04,3434359,J587940,600.00,PRINCIPLE SUPPORT,574590,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434434,J589526,6091.92,IDK SUPPORT 4 YOU LTD - SUPPORT PLANNING,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434435,J589526,381.00,REDACTED PERSONAL DATA,567044,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434436,J589526,390.00,AGE UK,568628,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434442,J589526,437.00,REDACTED PERSONAL DATA,554812,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434689,J588559,2045.40,REDACTED PERSONAL DATA,479988,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434690,J588559,2276.96,REDACTED PERSONAL DATA,543024,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-04,3434691,J588559,6748.22,A4E,547567,Human Resources,TRAINING SERVICES
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434692,J588559,2905.00,REDACTED PERSONAL DATA,548688,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-04,3434694,J588559,1357.58,SPECTRUM SOCIAL CARE,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-04,3434695,J588559,736.40,REDACTED PERSONAL DATA,565065,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-04,3434697,J588559,875.37,REDACTED PERSONAL DATA,580042,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,SUPPORT PLANNING COSTS,2013-04-04,3434698,J588560,308.00,A4E,547567,Human Resources,TRAINING SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434360,3505,3322.40,ONE TO ONE SUPPORT SERVICES LTD,518159,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-04-04,3434360,3505,2743.04,ONE TO ONE SUPPORT SERVICES LTD,518159,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434361,3507,3322.40,ONE TO ONE SUPPORT SERVICES LTD,518159,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-04-04,3434361,3507,2427.45,ONE TO ONE SUPPORT SERVICES LTD,518159,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434362,3509,3322.40,ONE TO ONE SUPPORT SERVICES LTD,518159,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-04-04,3434362,3509,2630.73,ONE TO ONE SUPPORT SERVICES LTD,518159,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434363,3567,869.38,ONE TO ONE SUPPORT SERVICES LTD,518159,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-04-04,3434363,3567,734.93,ONE TO ONE SUPPORT SERVICES LTD,518159,Social Community Care,HOME CARE SERVICES
PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434364,810,860.00,DIRECT HEALTH UK LIMITED,204388,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434443,636,304.00,SPECTRUM ACTIVE (NOT FOR PROFIT),533308,Human Resources,TRAINING CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434446,642,336.00,SPECTRUM ACTIVE (NOT FOR PROFIT),533308,Human Resources,TRAINING CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434447,655,576.00,SPECTRUM ACTIVE (NOT FOR PROFIT),533308,Human Resources,TRAINING CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434450,690VHS,660.00,SPECTRUM ACTIVE (NOT FOR PROFIT),533308,Human Resources,TRAINING CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434451,INV008439,1121.48,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PDSI PURCHASING,9250,INDEPENDENT DAY CARE,2013-04-04,3434452,INV008440,928.56,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PDSI PURCHASING,9250,INDEPENDENT DAY CARE,2013-04-04,3434453,INV008441,1040.80,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434454,INV008442,1084.32,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434456,INV008444,1312.00,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434457,INV008445,909.40,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434458,INV008446,4080.00,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434459,INV008448,928.52,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434460,INV008449,1084.32,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434461,INV008452,1034.92,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434462,INV008453,3438.32,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434463,INV008454,1279.68,CAMBIAN LEARNING DISABILITIES,362013,Unclassified Non Trade,DAY CENTRES
PURCHASING,9250,INDEPENDENT DAY CARE,2013-04-04,3434464,193,800.00,CARRWOOD HOUSE HOME,362165,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434465,2261PJ,540.00,CARE2CARE SERVICES LTD,504076,Human Resources,TRAINING SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434466,2263ZJ,378.20,CARE2CARE SERVICES LTD,504076,Human Resources,TRAINING SERVICES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434469,24270,1788.46,SPECTRUM SOCIAL CARE LTD,328608,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434470,322FC.,252.00,SHEFFIELD MENCAP,431582,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434471,69828,1273.44,SCOPE(ROTHERHAM DAY SERVICE),361950,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434473,7087,315.75,INTERCARE SERVICES DIRECT,530605,Social Community Care,HOME CARE SERVICES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434474,7090,1478.29,INTERCARE SERVICES DIRECT,530605,Social Community Care,HOME CARE SERVICES
PURCHASING,9250,INDEPENDENT DAY CARE,2013-04-04,3434475,1642,492.00,WORK LTD,350089,Horticultural,GARDEN CENTRES & NURSERIES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434478,1745391,323.64,RANDSTAD CARE LTD,329324,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434699,A04672,6745.76,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434700,A04673,6745.76,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434701,31017,1440.00,PACES SHEFFIELD,376410,Unclassified Non Trade,SCHOOLS - SPECIAL
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-04,3434702,34669,360.00,PACES SHEFFIELD,376410,Unclassified Non Trade,SCHOOLS - SPECIAL
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434703,1741993,332.48,RANDSTAD CARE LTD,329324,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434704,1742032,556.18,RANDSTAD CARE LTD,329324,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434706,1743755,323.64,RANDSTAD CARE LTD,329324,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
PURCHASING LEARNING DISABILITI,9230,CCSP TRANSPORT,2013-04-04,3434709,SEN036914,807.72,SENSE,361885,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434711,SI10/0005132,8580.24,NEW ERA HOUSING AUTHORITY,505956,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434712,SIN002927EC,360.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434713,SIN002931JG,360.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434714,SIN002940,540.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434715,SIN002941,360.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434716,SIN002942,360.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434717,SIN002943,360.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434718,SIN002951DW,360.00,SHEFFCARE LIMITED,299566,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434719,1745417,556.18,RANDSTAD CARE LTD,329324,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434720,VARIOUS,19709.78,UNITED RESPONSE,329604,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434720,VARIOUS,1770.16,UNITED RESPONSE,329604,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PDSI PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434720,VARIOUS,812.00,UNITED RESPONSE,329604,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
TRANSITIONS,9190,CITYWIDE SPOT,2013-04-04,3434720,VARIOUS,777.60,UNITED RESPONSE,329604,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-04-04,3434720,VARIOUS,729.60,UNITED RESPONSE,329604,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9230,CCSP OTHER,2013-04-04,3434722,VARIOUS,16096.81,NEWFIELD VIEW SUPPORTED LIVING LTD,487359,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING,9230,CCSP OTHER,2013-04-04,3434722,VARIOUS,603.60,NEWFIELD VIEW SUPPORTED LIVING LTD,487359,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434723,1810111,944.00,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434724,1810112,2832.00,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434725,1810113,1128.96,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434726,1810114,731.48,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434727,1810116,1725.76,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434728,1810117,3773.36,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434729,1810118,1003.00,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434730,1810119,288.96,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434733,1810122,465.96,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-04-04,3434735,1810124,1239.00,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434736,1810125,731.48,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434737,1810126,1527.96,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434738,1830000547A,615.12,CRAEGMOOR SYI LINCOLN,567316,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434739,2100076927,300.00,COMMUNITY HEALTH SHEFFIELD,361895,Unclassified Non Trade,HOSPITALS
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434740,2100076928,600.00,COMMUNITY HEALTH SHEFFIELD,361895,Unclassified Non Trade,HOSPITALS
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434741,2100076929,300.00,COMMUNITY HEALTH SHEFFIELD,361895,Unclassified Non Trade,HOSPITALS
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434742,2100077202,713.20,COMMUNITY HEALTH SHEFFIELD,361895,Unclassified Non Trade,HOSPITALS
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-04,3434743,11762,776.85,SSA SOCIAL CARE AND COMMUNITY SERVICES L,301604,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-04,3434743,11762,298.51,SSA SOCIAL CARE AND COMMUNITY SERVICES L,301604,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
